ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
201819,SA1E012002,SCUOLA PRIMARIA,2,1,9,4
201819,PO1M02000G,SCUOLA SECONDARIA I GRADO,2,2,27,19
201819,NA1E28100Q,SCUOLA PRIMARIA,1,3,23,16
201819,NA1E051006,SCUOLA PRIMARIA,5,3,22,16
201819,BG1E01600P,SCUOLA PRIMARIA,4,3,32,36
201819,MITF005006,SCUOLA SECONDARIA II GRADO,4,2,47,4
201819,AQ1E00200A,SCUOLA PRIMARIA,4,1,8,9
201819,RM1E19400X,SCUOLA PRIMARIA,3,1,15,16
201819,RMPS505001,SCUOLA SECONDARIA II GRADO,5,1,16,2
201819,BGPSBT5004,SCUOLA SECONDARIA II GRADO,2,1,8,4
201819,NARH9B500E,SCUOLA SECONDARIA II GRADO,5,4,72,45
201819,AQ1M00200G,SCUOLA SECONDARIA I GRADO,3,1,13,7
201819,MI1E08100C,SCUOLA PRIMARIA,1,1,4,9
201819,VATB215007,SCUOLA SECONDARIA II GRADO,4,1,13,3
201819,FI1E02900R,SCUOLA PRIMARIA,3,1,4,6
201819,MI1MVA500E,SCUOLA SECONDARIA I GRADO,1,3,42,28
201819,RMTD72500Q,SCUOLA SECONDARIA II GRADO,3,1,6,3
201819,TOPL66500H,SCUOLA SECONDARIA II GRADO,5,1,2,15
201819,NA1E239009,SCUOLA PRIMARIA,2,1,12,4
201819,PAPS82500P,SCUOLA SECONDARIA II GRADO,5,1,10,5
201819,BA1E01000P,SCUOLA PRIMARIA,5,1,10,13
201819,RMTD165001,SCUOLA SECONDARIA II GRADO,1,1,2,0
201819,CEPS16500H,SCUOLA SECONDARIA II GRADO,5,1,17,4
201819,CB1E002007,SCUOLA PRIMARIA,3,1,17,7
201819,RM1E14500P,SCUOLA PRIMARIA,2,1,4,9
201819,RM1E204009,SCUOLA PRIMARIA,3,1,18,8
201819,VEPL01500T,SCUOLA SECONDARIA II GRADO,4,1,1,6
201819,PCPM79500U,SCUOLA SECONDARIA II GRADO,1,1,4,9
201819,RM1E03900E,SCUOLA PRIMARIA,4,1,10,13
201819,VA1M4Z500Q,SCUOLA SECONDARIA I GRADO,2,1,6,6
201819,FG1E022009,SCUOLA PRIMARIA,2,2,23,19
201819,RM1M04700P,SCUOLA SECONDARIA I GRADO,1,1,15,9
201819,MOTD04500G,SCUOLA SECONDARIA II GRADO,2,1,5,6
201819,TOTF01500R,SCUOLA SECONDARIA II GRADO,2,2,36,0
201819,LCPS025007,SCUOLA SECONDARIA II GRADO,2,1,1,4
201819,PZ1E002007,SCUOLA PRIMARIA,3,1,12,11
201819,GO1E00100A,SCUOLA PRIMARIA,1,2,25,24
201819,RI1E00100D,SCUOLA PRIMARIA,2,1,6,6
201819,PO1E013007,SCUOLA PRIMARIA,4,1,12,12
201819,MI1M01500P,SCUOLA SECONDARIA I GRADO,2,1,17,10
201819,TARF2M500U,SCUOLA SECONDARIA II GRADO,5,1,11,15
201819,BG1E022002,SCUOLA PRIMARIA,5,1,7,14
201819,APTD5L500H,SCUOLA SECONDARIA II GRADO,3,1,0,1
201819,VR1M01000G,SCUOLA SECONDARIA I GRADO,1,1,11,7
201819,VATL04500P,SCUOLA SECONDARIA II GRADO,5,1,6,2
201819,CORH005002,SCUOLA SECONDARIA II GRADO,5,3,44,29
201819,FI1M001006,SCUOLA SECONDARIA I GRADO,1,1,11,6
201819,TVPMN9500O,SCUOLA SECONDARIA II GRADO,3,1,1,3
201819,TS1E007005,SCUOLA PRIMARIA,5,1,6,5
201819,RN1M010002,SCUOLA SECONDARIA I GRADO,2,1,14,11
201819,FG1E015006,SCUOLA PRIMARIA,3,1,17,4
201819,RMPL355003,SCUOLA SECONDARIA II GRADO,3,1,2,2
201819,PATD285001,SCUOLA SECONDARIA II GRADO,4,1,16,9
201819,CE1E008002,SCUOLA PRIMARIA,1,1,8,4
201819,NA1E06800G,SCUOLA PRIMARIA,3,1,14,7
201819,TORI05500A,SCUOLA SECONDARIA II GRADO,1,1,2,1
201819,BO1E01600L,SCUOLA PRIMARIA,4,2,27,21
201819,TO1M01600E,SCUOLA SECONDARIA I GRADO,3,2,35,22
201819,PA1E80500Q,SCUOLA PRIMARIA,3,1,10,8
201819,RE1M00600E,SCUOLA SECONDARIA I GRADO,1,2,24,8
201819,ME1E00400Q,SCUOLA PRIMARIA,3,1,6,8
201819,PA1E02000B,SCUOLA PRIMARIA,1,1,5,8
201819,NA1E200003,SCUOLA PRIMARIA,3,1,4,10
201819,SA1E009006,SCUOLA PRIMARIA,3,1,9,1
201819,FI1E00200R,SCUOLA PRIMARIA,1,1,13,14
201819,BGPL06500X,SCUOLA SECONDARIA II GRADO,5,1,4,5
201819,NATDB75009,SCUOLA SECONDARIA II GRADO,2,1,2,4
201819,NA1E13700R,SCUOLA PRIMARIA,5,1,10,6
201819,FG1E00300X,SCUOLA PRIMARIA,5,1,5,8
201819,SV1E006002,SCUOLA PRIMARIA,2,1,10,2
201819,NA1E113008,SCUOLA PRIMARIA,5,1,11,6
201819,MCPMOP500O,SCUOLA SECONDARIA II GRADO,1,1,1,4
201819,VI1E01100T,SCUOLA PRIMARIA,4,2,18,13
201819,TATL015002,SCUOLA SECONDARIA II GRADO,5,1,8,1
201819,CRPL01500R,SCUOLA SECONDARIA II GRADO,4,1,7,12
201819,IM1E00500L,SCUOLA PRIMARIA,2,1,15,12
201819,RMPS27500L,SCUOLA SECONDARIA II GRADO,3,1,8,6
201819,SSPS02500V,SCUOLA SECONDARIA II GRADO,4,1,1,5
201819,FI1M029002,SCUOLA SECONDARIA I GRADO,1,3,29,30
201819,RM1E057004,SCUOLA PRIMARIA,3,1,9,8
201819,PD1E019003,SCUOLA PRIMARIA,2,2,11,30
201819,COTN025007,SCUOLA SECONDARIA II GRADO,5,1,9,13
201819,RM1E13200L,SCUOLA PRIMARIA,2,1,16,10
201819,PO1E00700X,SCUOLA PRIMARIA,3,1,14,10
201819,CE1E03400E,SCUOLA PRIMARIA,4,1,9,9
201819,NA1E149003,SCUOLA PRIMARIA,3,1,2,2
201819,CE1E02100C,SCUOLA PRIMARIA,2,1,6,8
201819,AVTF765001,SCUOLA SECONDARIA II GRADO,2,1,3,1
201819,SAPM53500M,SCUOLA SECONDARIA II GRADO,4,1,3,2
201819,BS1E01300Q,SCUOLA PRIMARIA,5,1,10,6
201819,RMTD70500E,SCUOLA SECONDARIA II GRADO,3,1,16,3
201819,PAPC00500B,SCUOLA SECONDARIA II GRADO,4,1,3,1
201819,GE1M03400A,SCUOLA SECONDARIA I GRADO,3,1,7,1
201819,RGPL025009,SCUOLA SECONDARIA II GRADO,4,1,1,5
201819,NA1E214001,SCUOLA PRIMARIA,1,1,9,4
201819,RGPM0A500T,SCUOLA SECONDARIA II GRADO,5,1,11,8
201819,AV1E010005,SCUOLA PRIMARIA,5,2,24,25
201819,PA1E03900C,SCUOLA PRIMARIA,3,1,7,7
201819,CE1E06100V,SCUOLA PRIMARIA,2,1,5,6
201819,FO1E00300T,SCUOLA PRIMARIA,3,1,3,6
201819,FG1E016002,SCUOLA PRIMARIA,3,1,4,7
201819,VRPSN9500T,SCUOLA SECONDARIA II GRADO,2,1,22,3
201819,CN1EN55004,SCUOLA PRIMARIA,7,1,6,8
201819,TO1E009006,SCUOLA PRIMARIA,4,1,14,8
201819,TV1E00700V,SCUOLA PRIMARIA,4,1,10,12
201819,BG1M014008,SCUOLA SECONDARIA I GRADO,2,3,55,35
201819,BG1E01500V,SCUOLA PRIMARIA,3,2,29,24
201819,VEPC02500E,SCUOLA SECONDARIA II GRADO,1,1,3,4
201819,SRTD08500V,SCUOLA SECONDARIA II GRADO,5,1,12,6
201819,VA1M00600T,SCUOLA SECONDARIA I GRADO,1,2,17,16
201819,RM1EGU500T,SCUOLA PRIMARIA,1,1,15,10
201819,BNTF2A500Q,SCUOLA SECONDARIA II GRADO,3,1,1,0
201819,UD1MD8500H,SCUOLA SECONDARIA I GRADO,2,1,8,3
201819,RCTD035005,SCUOLA SECONDARIA II GRADO,3,1,2,1
201819,LC1E00100D,SCUOLA PRIMARIA,1,1,7,13
201819,MOPS01500X,SCUOLA SECONDARIA II GRADO,4,1,13,5
201819,LC1E003005,SCUOLA PRIMARIA,3,2,27,10
201819,PVTBDH500G,SCUOLA SECONDARIA II GRADO,5,1,7,0
201819,NAPS3S500N,SCUOLA SECONDARIA II GRADO,3,1,4,4
201819,PR1M002005,SCUOLA SECONDARIA I GRADO,1,1,14,5
201819,RMPL0L500V,SCUOLA SECONDARIA II GRADO,4,1,4,12
201819,NA1E030005,SCUOLA PRIMARIA,3,1,6,2
201819,BO1M00800V,SCUOLA SECONDARIA I GRADO,1,2,22,28
201819,MIPSPS500G,SCUOLA SECONDARIA II GRADO,2,1,5,4
201819,PA1M008002,SCUOLA SECONDARIA I GRADO,2,2,24,24
201819,PO1E00200R,SCUOLA PRIMARIA,5,1,10,13
201819,LI1E00900L,SCUOLA PRIMARIA,2,1,13,13
201819,PAPS02500Q,SCUOLA SECONDARIA II GRADO,5,2,31,20
201819,MI1E01300T,SCUOLA PRIMARIA,4,1,11,8
201819,FI1E02500D,SCUOLA PRIMARIA,2,1,9,5
201819,CTPSPS5003,SCUOLA SECONDARIA II GRADO,5,1,4,1
201819,RCPM015005,SCUOLA SECONDARIA II GRADO,1,2,4,7
201819,VI1E00600A,SCUOLA PRIMARIA,3,2,21,15
201819,MO1M005009,SCUOLA SECONDARIA I GRADO,1,2,23,24
201819,CT1E00100D,SCUOLA PRIMARIA,4,1,12,14
201819,MI1E04900L,SCUOLA PRIMARIA,3,2,30,25
201819,TO1E018001,SCUOLA PRIMARIA,4,2,22,25
201819,VT1M003003,SCUOLA SECONDARIA I GRADO,2,1,7,14
201819,BO1E012009,SCUOLA PRIMARIA,5,2,29,29
201819,RM1E18100T,SCUOLA PRIMARIA,5,1,13,14
201819,SSPL015003,SCUOLA SECONDARIA II GRADO,5,1,2,4
201819,RM1M10900R,SCUOLA SECONDARIA I GRADO,2,1,15,9
201819,RM1M00600C,SCUOLA SECONDARIA I GRADO,1,2,11,9
201819,CA1E012007,SCUOLA PRIMARIA,1,2,19,7
201819,IM1E00600C,SCUOLA PRIMARIA,5,1,7,5
201819,ENTDID500H,SCUOLA SECONDARIA II GRADO,3,1,0,1
201819,NAPMSV500U,SCUOLA SECONDARIA II GRADO,2,1,3,7
201819,NOPL6T5005,SCUOLA SECONDARIA II GRADO,3,1,5,9
201819,FRPC02500X,SCUOLA SECONDARIA II GRADO,1,1,3,9
201819,LCPMEE500S,SCUOLA SECONDARIA II GRADO,5,1,4,14
201819,RA1M00400C,SCUOLA SECONDARIA I GRADO,3,2,24,23
201819,NAPMVM500H,SCUOLA SECONDARIA II GRADO,3,1,3,2
201819,PR1E001004,SCUOLA PRIMARIA,2,2,21,28
201819,PDPL04500G,SCUOLA SECONDARIA II GRADO,1,1,4,11
201819,LUPS025006,SCUOLA SECONDARIA II GRADO,2,1,4,1
201819,BG1M00300T,SCUOLA SECONDARIA I GRADO,3,1,14,8
201819,CR1E00400A,SCUOLA PRIMARIA,3,1,7,16
201819,MITB025006,SCUOLA SECONDARIA II GRADO,5,2,26,2
201819,VRPL01500D,SCUOLA SECONDARIA II GRADO,4,1,10,19
201819,MI1M03700G,SCUOLA SECONDARIA I GRADO,2,1,8,2
201819,VATFQS5007,SCUOLA SECONDARIA II GRADO,1,1,13,4
201819,VI1E001007,SCUOLA PRIMARIA,5,2,23,18
201819,SATD075006,SCUOLA SECONDARIA II GRADO,3,1,5,1
201819,NATF34500R,SCUOLA SECONDARIA II GRADO,1,1,3,1
201819,FR1EZQ500N,SCUOLA PRIMARIA,4,1,8,3
201819,RMPL50500Q,SCUOLA SECONDARIA II GRADO,5,2,13,25
201819,MO1E005004,SCUOLA PRIMARIA,1,2,23,24
201819,SATD27500X,SCUOLA SECONDARIA II GRADO,4,1,1,2
201819,TVTD02500D,SCUOLA SECONDARIA II GRADO,1,1,18,5
201819,SAPMNI5000,SCUOLA SECONDARIA II GRADO,5,2,11,20
201819,CT1E033001,SCUOLA PRIMARIA,3,2,16,12
201819,PIPS02500D,SCUOLA SECONDARIA II GRADO,5,1,10,7
201819,CETD43500Q,SCUOLA SECONDARIA II GRADO,4,1,6,0
201819,BG1M023003,SCUOLA SECONDARIA I GRADO,3,1,14,7
201819,MITD5V500H,SCUOLA SECONDARIA II GRADO,5,2,15,33
201819,GEPC085004,SCUOLA SECONDARIA II GRADO,5,1,1,4
201819,RMPSCH500E,SCUOLA SECONDARIA II GRADO,4,1,8,3
201819,REPS00500P,SCUOLA SECONDARIA II GRADO,5,1,5,6
201819,RGRHDN500M,SCUOLA SECONDARIA II GRADO,5,1,11,4
201819,CTTF005004,SCUOLA SECONDARIA II GRADO,1,1,1,0
201819,BN1ES9500O,SCUOLA PRIMARIA,5,1,3,9
201819,SATL00500A,SCUOLA SECONDARIA II GRADO,3,1,2,1
201819,SR1E3H5006,SCUOLA PRIMARIA,5,1,14,2
201819,NA1E23700N,SCUOLA PRIMARIA,2,1,15,6
201819,SV1E006002,SCUOLA PRIMARIA,4,1,5,7
201819,TVPSN55005,SCUOLA SECONDARIA II GRADO,5,3,16,6
201819,RMPS36500V,SCUOLA SECONDARIA II GRADO,4,1,11,4
201819,MI1E08400X,SCUOLA PRIMARIA,2,1,9,9
201819,BLPC01500G,SCUOLA SECONDARIA II GRADO,5,1,4,4
201819,CTTD92500V,SCUOLA SECONDARIA II GRADO,5,2,39,9
201819,BATD665005,SCUOLA SECONDARIA II GRADO,4,1,1,1
201819,MI1M07500A,SCUOLA SECONDARIA I GRADO,3,3,35,34
201819,VA1E00600L,SCUOLA PRIMARIA,3,1,5,9
201819,RMTDOO500A,SCUOLA SECONDARIA II GRADO,5,2,25,6
201819,CO1M02500D,SCUOLA SECONDARIA I GRADO,2,1,12,16
201819,BS1E008008,SCUOLA PRIMARIA,4,2,17,31
201819,NA1E26100E,SCUOLA PRIMARIA,5,1,8,9
201819,MIPS345005,SCUOLA SECONDARIA II GRADO,3,1,15,5
201819,VA1E009004,SCUOLA PRIMARIA,4,2,23,27
201819,SATF02500B,SCUOLA SECONDARIA II GRADO,1,1,5,5
201819,RNPC015002,SCUOLA SECONDARIA II GRADO,3,1,13,10
201819,RM1E01300A,SCUOLA PRIMARIA,3,1,7,12
201819,MI1E045009,SCUOLA PRIMARIA,2,1,10,5
201819,BS1M02100X,SCUOLA SECONDARIA I GRADO,3,1,18,12
201819,CERH015004,SCUOLA SECONDARIA II GRADO,2,1,15,4
201819,RM1E20900C,SCUOLA PRIMARIA,3,1,8,4
201819,RMPSRQ500V,SCUOLA SECONDARIA II GRADO,5,1,15,1
201819,RMPS485001,SCUOLA SECONDARIA II GRADO,3,1,10,2
201819,NA1E21100D,SCUOLA PRIMARIA,5,1,7,8
201819,VA1M004006,SCUOLA SECONDARIA I GRADO,3,2,13,19
201819,RM1E04200A,SCUOLA PRIMARIA,1,1,11,14
201819,CO1E01400T,SCUOLA PRIMARIA,3,2,21,26
201819,PD1E00100T,SCUOLA PRIMARIA,4,1,12,10
201819,FI1M02100B,SCUOLA SECONDARIA I GRADO,2,2,19,13
201819,NA1E164005,SCUOLA PRIMARIA,3,1,5,10
201819,CT1ET9500Z,SCUOLA PRIMARIA,4,1,10,4
201819,GE1E01500Q,SCUOLA PRIMARIA,2,1,3,5
201819,RCRI015009,SCUOLA SECONDARIA II GRADO,3,1,1,1
201819,ENRH5C5006,SCUOLA SECONDARIA II GRADO,3,1,3,5
201819,VT1E00300T,SCUOLA PRIMARIA,1,1,5,6
201819,RMTD43500Q,SCUOLA SECONDARIA II GRADO,4,1,1,0
201819,RMPC19500T,SCUOLA SECONDARIA II GRADO,3,1,12,9
201819,RM1E171007,SCUOLA PRIMARIA,4,2,32,17
201819,VC1E00200E,SCUOLA PRIMARIA,2,1,14,13
201819,BSPSS1500O,SCUOLA SECONDARIA II GRADO,5,1,17,8
201819,GE1E03000T,SCUOLA PRIMARIA,3,1,10,11
201819,VR1M01700A,SCUOLA SECONDARIA I GRADO,2,2,28,23
201819,MI1E09300P,SCUOLA PRIMARIA,3,1,11,14
201819,BG1E01200B,SCUOLA PRIMARIA,4,2,17,17
201819,AR1E00300R,SCUOLA PRIMARIA,4,1,5,1
201819,UDPSBD500N,SCUOLA SECONDARIA II GRADO,5,1,12,10
201819,SA1E01500D,SCUOLA PRIMARIA,1,1,5,3
201819,COPS055009,SCUOLA SECONDARIA II GRADO,3,1,12,3
201819,TV1E00200Q,SCUOLA PRIMARIA,4,2,29,22
201819,BS1E003005,SCUOLA PRIMARIA,4,1,14,13
201819,TOPC075007,SCUOLA SECONDARIA II GRADO,3,1,5,19
201819,NA1E355008,SCUOLA PRIMARIA,3,1,10,5
201819,MIPM005005,SCUOLA SECONDARIA II GRADO,2,1,6,15
201819,RM1E08700X,SCUOLA PRIMARIA,1,1,13,6
201819,MITF11500N,SCUOLA SECONDARIA II GRADO,4,6,162,0
201819,NATD46500L,SCUOLA SECONDARIA II GRADO,3,2,6,5
201819,RM1E163008,SCUOLA PRIMARIA,2,2,23,20
201819,MIPSVC500V,SCUOLA SECONDARIA II GRADO,2,1,15,2
201819,RMPS555002,SCUOLA SECONDARIA II GRADO,5,1,15,7
201819,BGPSQZ500T,SCUOLA SECONDARIA II GRADO,4,1,9,3
201819,GEPL01500Q,SCUOLA SECONDARIA II GRADO,2,8,24,126
201819,VA1MIT5001,SCUOLA SECONDARIA I GRADO,3,1,13,13
201819,NATD5N500Q,SCUOLA SECONDARIA II GRADO,1,1,1,12
201819,NA1E18900D,SCUOLA PRIMARIA,4,2,13,24
201819,MI1E06600A,SCUOLA PRIMARIA,5,3,40,45
201819,NA1E242005,SCUOLA PRIMARIA,5,1,3,5
201819,TO1E02600X,SCUOLA PRIMARIA,3,2,31,16
201819,TOSL01500G,SCUOLA SECONDARIA II GRADO,5,2,2,19
201819,RC1E00700X,SCUOLA PRIMARIA,3,1,15,7
201819,PDPL02500A,SCUOLA SECONDARIA II GRADO,1,1,4,9
201819,CT1E038004,SCUOLA PRIMARIA,5,1,14,12
201819,RM1E18900C,SCUOLA PRIMARIA,5,1,9,14
201819,RMPSHR5005,SCUOLA SECONDARIA II GRADO,3,1,13,3
201819,GE1E02500A,SCUOLA PRIMARIA,4,1,14,14
201819,AGTD4U500B,SCUOLA SECONDARIA II GRADO,2,1,2,1
201819,CO1E00100Q,SCUOLA PRIMARIA,4,2,20,13
201819,ME1E01200P,SCUOLA PRIMARIA,5,1,8,17
201819,FRTD045004,SCUOLA SECONDARIA II GRADO,2,1,1,0
201819,LCRC4F500Q,SCUOLA SECONDARIA II GRADO,1,1,8,6
201819,TOPL66500H,SCUOLA SECONDARIA II GRADO,2,1,8,18
201819,RM1E007003,SCUOLA PRIMARIA,3,1,11,17
201819,NA1E08900L,SCUOLA PRIMARIA,3,1,8,7
201819,RMPSCF500T,SCUOLA SECONDARIA II GRADO,5,1,15,3
201819,FIPS00500D,SCUOLA SECONDARIA II GRADO,3,1,15,5
201819,VATB215007,SCUOLA SECONDARIA II GRADO,1,1,21,5
201819,MS1EO3500D,SCUOLA PRIMARIA,2,1,4,8
201819,CO1E012006,SCUOLA PRIMARIA,2,1,11,14
201819,BAPSV85002,SCUOLA SECONDARIA II GRADO,5,2,56,18
201819,BLPM01500Q,SCUOLA SECONDARIA II GRADO,5,1,6,15
201819,NO1M01200Q,SCUOLA SECONDARIA I GRADO,2,1,14,12
201819,GE1E013004,SCUOLA PRIMARIA,1,1,9,4
201819,MI1E07700R,SCUOLA PRIMARIA,5,1,11,13
201819,MI1E06300V,SCUOLA PRIMARIA,2,1,8,14
201819,TO1M00600X,SCUOLA SECONDARIA I GRADO,1,1,12,10
201819,RMPL445009,SCUOLA SECONDARIA II GRADO,3,1,2,8
201819,PARI045006,SCUOLA SECONDARIA II GRADO,3,1,2,0
201819,LU1E002008,SCUOLA PRIMARIA,3,1,12,11
201819,RM1M151007,SCUOLA SECONDARIA I GRADO,1,2,34,28
201819,RM1E150006,SCUOLA PRIMARIA,4,1,8,14
201819,RMPSVP500H,SCUOLA SECONDARIA II GRADO,5,4,86,16
201819,VR1E020001,SCUOLA PRIMARIA,1,2,21,27
201819,RMPMIO5006,SCUOLA SECONDARIA II GRADO,1,1,2,2
201819,PT1M00100X,SCUOLA SECONDARIA I GRADO,3,2,13,9
201819,NATDPA500D,SCUOLA SECONDARIA II GRADO,4,1,6,1
201819,NA1E14000L,SCUOLA PRIMARIA,5,2,12,11
201819,PR1M008004,SCUOLA SECONDARIA I GRADO,1,2,26,24
201819,NA1E064008,SCUOLA PRIMARIA,3,1,8,7
201819,TO1E00100G,SCUOLA PRIMARIA,1,3,35,19
201819,CRPS02500L,SCUOLA SECONDARIA II GRADO,1,1,10,3
201819,NATD355005,SCUOLA SECONDARIA II GRADO,4,1,7,1
201819,RM1E114003,SCUOLA PRIMARIA,1,1,12,13
201819,BSPM57500D,SCUOLA SECONDARIA II GRADO,5,1,22,8
201819,APTD5L500H,SCUOLA SECONDARIA II GRADO,4,1,1,1
201819,VIPM01500B,SCUOLA SECONDARIA II GRADO,3,1,12,11
201819,RMPS18500A,SCUOLA SECONDARIA II GRADO,1,1,6,3
201819,MI1E088007,SCUOLA PRIMARIA,4,2,19,26
201819,FIPC05500B,SCUOLA SECONDARIA II GRADO,1,1,1,5
201819,NA1E127006,SCUOLA PRIMARIA,4,3,23,19
201819,CR1E00400A,SCUOLA PRIMARIA,5,2,13,20
201819,MI1E016009,SCUOLA PRIMARIA,4,2,18,20
201819,NA1E00300R,SCUOLA PRIMARIA,1,1,3,7
201819,BG1E00700X,SCUOLA PRIMARIA,3,2,31,25
201819,MI1E14200P,SCUOLA PRIMARIA,3,2,25,29
201819,MI1M04400P,SCUOLA SECONDARIA I GRADO,3,1,11,12
201819,TO1E053008,SCUOLA PRIMARIA,1,2,19,13
201819,FI1E01600P,SCUOLA PRIMARIA,5,1,11,6
201819,NATL25500P,SCUOLA SECONDARIA II GRADO,2,1,0,7
201819,CE1E052004,SCUOLA PRIMARIA,5,1,6,4
201819,RMTD77500R,SCUOLA SECONDARIA II GRADO,1,1,6,1
201819,TVPMRQ500V,SCUOLA SECONDARIA II GRADO,1,2,6,13
201819,TO1E02100R,SCUOLA PRIMARIA,5,2,25,24
201819,PA1E01000R,SCUOLA PRIMARIA,1,1,6,13
201819,SAPMSZ500D,SCUOLA SECONDARIA II GRADO,1,1,1,5
201819,RC1E013007,SCUOLA PRIMARIA,4,1,4,9
201819,NARI01500D,SCUOLA SECONDARIA II GRADO,3,1,4,4
201819,RM1E10300L,SCUOLA PRIMARIA,5,3,31,33
201819,VI1E01100T,SCUOLA PRIMARIA,3,1,10,14
201819,TV1E00800P,SCUOLA PRIMARIA,4,2,23,16
201819,SARH8B5007,SCUOLA SECONDARIA II GRADO,4,1,1,2
201819,PAPL6T500Q,SCUOLA SECONDARIA II GRADO,2,1,4,4
201819,MIPSQV500F,SCUOLA SECONDARIA II GRADO,3,1,23,5
201819,BSPLLZ5006,SCUOLA SECONDARIA II GRADO,4,1,5,18
201819,LO1E001007,SCUOLA PRIMARIA,2,1,15,10
201819,BGSD01500E,SCUOLA SECONDARIA II GRADO,4,1,7,25
201819,MN1E001004,SCUOLA PRIMARIA,2,1,9,4
201819,ME1M004001,SCUOLA SECONDARIA I GRADO,2,2,19,18
201819,MIPS16500L,SCUOLA SECONDARIA II GRADO,3,4,65,40
201819,PA1E02600A,SCUOLA PRIMARIA,5,1,6,9
201819,CTRHMM500U,SCUOLA SECONDARIA II GRADO,3,1,10,1
201819,PSTF005006,SCUOLA SECONDARIA II GRADO,1,1,26,4
201819,BGPS02500P,SCUOLA SECONDARIA II GRADO,3,1,11,11
201819,NA1E07600E,SCUOLA PRIMARIA,2,3,24,21
201819,BS1M005002,SCUOLA SECONDARIA I GRADO,2,3,37,34
201819,RI1E00100D,SCUOLA PRIMARIA,5,1,8,5
201819,MI1M00800G,SCUOLA SECONDARIA I GRADO,2,3,48,31
201819,MCPM00500L,SCUOLA SECONDARIA II GRADO,2,1,7,10
201819,NA1E08400D,SCUOLA PRIMARIA,4,2,25,23
201819,CS1MUP500H,SCUOLA SECONDARIA I GRADO,2,2,11,18
201819,BG1M02100B,SCUOLA SECONDARIA I GRADO,2,1,12,6
201819,BG1E019006,SCUOLA PRIMARIA,3,1,12,7
201819,BSPS075008,SCUOLA SECONDARIA II GRADO,5,1,12,13
201819,VEPL4H500R,SCUOLA SECONDARIA II GRADO,1,1,3,2
201819,RMPMPL5008,SCUOLA SECONDARIA II GRADO,2,1,1,1
201819,FIPMRR500G,SCUOLA SECONDARIA II GRADO,1,1,10,4
201819,VIPL02500Q,SCUOLA SECONDARIA II GRADO,4,1,2,7
201819,GRPS005002,SCUOLA SECONDARIA II GRADO,4,1,10,3
201819,NA1E022006,SCUOLA PRIMARIA,4,2,29,24
201819,CATD005005,SCUOLA SECONDARIA II GRADO,4,1,1,2
201819,RM1E148006,SCUOLA PRIMARIA,1,2,26,21
201819,TV1M00500C,SCUOLA SECONDARIA I GRADO,2,1,8,3
201819,LIPL035005,SCUOLA SECONDARIA II GRADO,3,1,3,4
201819,MI1M02900L,SCUOLA SECONDARIA I GRADO,2,1,10,7
201819,RMPMBG500A,SCUOLA SECONDARIA II GRADO,3,1,6,9
201819,CTTL005008,SCUOLA SECONDARIA II GRADO,5,1,21,4
201819,LT1E01000Q,SCUOLA PRIMARIA,4,1,15,2
201819,PG1E00500A,SCUOLA PRIMARIA,1,1,13,13
201819,RGTD04500G,SCUOLA SECONDARIA II GRADO,5,1,21,2
201819,AVTFTA500S,SCUOLA SECONDARIA II GRADO,4,1,1,7
201819,NATFPQ500Q,SCUOLA SECONDARIA II GRADO,2,1,2,5
201819,BA1M01200G,SCUOLA SECONDARIA I GRADO,2,2,14,18
201819,NAPL00500C,SCUOLA SECONDARIA II GRADO,5,1,1,5
201819,MI1M019002,SCUOLA SECONDARIA I GRADO,2,3,38,35
201819,TVPC48500H,SCUOLA SECONDARIA II GRADO,2,1,8,10
201819,BSPMNI500T,SCUOLA SECONDARIA II GRADO,2,1,2,20
201819,LOPS01500A,SCUOLA SECONDARIA II GRADO,3,1,2,5
201819,MIPS74500L,SCUOLA SECONDARIA II GRADO,3,1,8,7
201819,VR1E00100G,SCUOLA PRIMARIA,1,1,12,9
201819,FI1E022002,SCUOLA PRIMARIA,4,1,19,12
201819,NATL145007,SCUOLA SECONDARIA II GRADO,5,1,12,1
201819,SATL14500H,SCUOLA SECONDARIA II GRADO,5,1,33,2
201819,RCTD5M5009,SCUOLA SECONDARIA II GRADO,3,1,9,1
201819,UDTF00500V,SCUOLA SECONDARIA II GRADO,3,1,24,1
201819,FRRFLA500P,SCUOLA SECONDARIA II GRADO,5,2,13,16
201819,LCPSG9500D,SCUOLA SECONDARIA II GRADO,2,1,14,7
201819,RC1E00200R,SCUOLA PRIMARIA,4,2,13,15
201819,LC1E009004,SCUOLA PRIMARIA,4,1,10,10
201819,BG1M9L500G,SCUOLA SECONDARIA I GRADO,3,1,13,8
201819,TO1E00500V,SCUOLA PRIMARIA,3,1,12,12
201819,SAPC005001,SCUOLA SECONDARIA II GRADO,2,1,1,1
201819,TV1E00900E,SCUOLA PRIMARIA,1,2,13,18
201819,CA1M4N500E,SCUOLA SECONDARIA I GRADO,1,1,0,3
201819,RM1E11000Q,SCUOLA PRIMARIA,5,2,25,23
201819,TVPC005009,SCUOLA SECONDARIA II GRADO,3,1,4,14
201819,LO1E00500E,SCUOLA PRIMARIA,2,2,24,13
201819,VRPM055006,SCUOLA SECONDARIA II GRADO,2,1,13,12
