ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
201920,LC1M08000Q,SCUOLA SECONDARIA I GRADO,1,2,15,22
201920,PO1E00900G,SCUOLA PRIMARIA,1,1,15,8
201920,AVRH015007,SCUOLA SECONDARIA II GRADO,1,1,1,2
201920,MB1E037007,SCUOLA PRIMARIA,4,2,21,25
201920,BOPS525001,SCUOLA SECONDARIA II GRADO,5,1,10,17
201920,SATD25500P,SCUOLA SECONDARIA II GRADO,4,1,5,3
201920,RM1M10900R,SCUOLA SECONDARIA I GRADO,3,1,16,7
201920,RMPSI6500C,SCUOLA SECONDARIA II GRADO,3,2,37,4
201920,FIPS065005,SCUOLA SECONDARIA II GRADO,2,1,1,1
201920,MBPC27500T,SCUOLA SECONDARIA II GRADO,2,1,7,18
201920,PDTF015003,SCUOLA SECONDARIA II GRADO,3,1,16,1
201920,VR1M00900B,SCUOLA SECONDARIA I GRADO,2,1,16,0
201920,CE1E04800C,SCUOLA PRIMARIA,5,1,11,10
201920,NA1E17300X,SCUOLA PRIMARIA,1,1,6,4
201920,CO1M01500V,SCUOLA SECONDARIA I GRADO,3,2,21,22
201920,PR1E001004,SCUOLA PRIMARIA,3,2,20,28
201920,NATHCU5009,SCUOLA SECONDARIA II GRADO,4,1,1,0
201920,BSPMVC500O,SCUOLA SECONDARIA II GRADO,4,1,4,8
201920,TV1M002001,SCUOLA SECONDARIA I GRADO,3,1,14,14
201920,MI1E059007,SCUOLA PRIMARIA,5,2,27,23
201920,LCPL025002,SCUOLA SECONDARIA II GRADO,1,1,7,7
201920,CTPL075003,SCUOLA SECONDARIA II GRADO,4,1,1,1
201920,NA1E10200T,SCUOLA PRIMARIA,4,1,10,7
201920,RM1E07400T,SCUOLA PRIMARIA,2,1,10,7
201920,MIPQ01500X,SCUOLA SECONDARIA II GRADO,3,1,5,16
201920,BO1E00200P,SCUOLA PRIMARIA,2,2,15,23
201920,BSPSL9500N,SCUOLA SECONDARIA II GRADO,1,1,12,13
201920,SATDGN500Z,SCUOLA SECONDARIA II GRADO,2,1,0,3
201920,RM1M03800X,SCUOLA SECONDARIA I GRADO,3,1,13,12
201920,REPMPU500Q,SCUOLA SECONDARIA II GRADO,3,1,5,11
201920,VTTD015005,SCUOLA SECONDARIA II GRADO,1,1,2,1
201920,CO1E01400T,SCUOLA PRIMARIA,1,2,27,14
201920,RM1E11200B,SCUOLA PRIMARIA,5,1,6,10
201920,BN1E82500A,SCUOLA PRIMARIA,5,1,6,5
201920,SA1M012007,SCUOLA SECONDARIA I GRADO,3,1,6,4
201920,MN1E00200X,SCUOLA PRIMARIA,1,2,13,14
201920,KRRFC85000,SCUOLA SECONDARIA II GRADO,4,1,1,2
201920,CETAVH500S,SCUOLA SECONDARIA II GRADO,3,1,1,0
201920,MI1E045009,SCUOLA PRIMARIA,5,1,13,7
201920,CTTD315003,SCUOLA SECONDARIA II GRADO,1,1,2,2
201920,NARFV15001,SCUOLA SECONDARIA II GRADO,1,1,1,6
201920,PG1E00400E,SCUOLA PRIMARIA,2,1,9,1
201920,MS1E00500P,SCUOLA PRIMARIA,4,1,11,10
201920,BO1E01600L,SCUOLA PRIMARIA,2,2,22,27
201920,PAPS05500G,SCUOLA SECONDARIA II GRADO,3,1,13,6
201920,AGTD4Q5003,SCUOLA SECONDARIA II GRADO,3,1,3,2
201920,MIPMRI500E,SCUOLA SECONDARIA II GRADO,2,2,19,27
201920,RM1M129002,SCUOLA SECONDARIA I GRADO,3,1,15,13
201920,AVTD045005,SCUOLA SECONDARIA II GRADO,1,1,3,6
201920,TVPS065004,SCUOLA SECONDARIA II GRADO,1,1,16,11
201920,SARHB8500P,SCUOLA SECONDARIA II GRADO,5,2,30,17
201920,NUPL015007,SCUOLA SECONDARIA II GRADO,5,1,3,9
201920,MI1M03100L,SCUOLA SECONDARIA I GRADO,2,2,30,22
201920,MB1EQT500D,SCUOLA PRIMARIA,5,1,4,5
201920,CA1EUL5004,SCUOLA PRIMARIA,4,1,6,2
201920,NATDS2500B,SCUOLA SECONDARIA II GRADO,3,1,1,5
201920,UD1E00500G,SCUOLA PRIMARIA,4,2,22,22
201920,RNTL025002,SCUOLA SECONDARIA II GRADO,5,1,5,1
201920,SSPL015003,SCUOLA SECONDARIA II GRADO,4,1,0,1
201920,RM1E04200A,SCUOLA PRIMARIA,1,1,9,7
201920,RM1E03100X,SCUOLA PRIMARIA,2,1,8,11
201920,CE1E06300E,SCUOLA PRIMARIA,3,1,6,10
201920,VA1E01200X,SCUOLA PRIMARIA,2,2,26,19
201920,RM1E17300V,SCUOLA PRIMARIA,4,1,15,10
201920,BG1E030001,SCUOLA PRIMARIA,1,2,31,17
201920,TO1E02200L,SCUOLA PRIMARIA,4,2,23,16
201920,VT1E001006,SCUOLA PRIMARIA,5,1,7,12
201920,MBPS1Q500V,SCUOLA SECONDARIA II GRADO,3,2,25,12
201920,RM1E7V500S,SCUOLA PRIMARIA,1,1,6,8
201920,GEPL01500Q,SCUOLA SECONDARIA II GRADO,3,8,25,128
201920,FG1E022009,SCUOLA PRIMARIA,1,2,18,21
201920,PA1E01000R,SCUOLA PRIMARIA,4,1,14,14
201920,TO1E04300N,SCUOLA PRIMARIA,2,1,3,7
201920,PD1E019003,SCUOLA PRIMARIA,1,2,18,21
201920,PR1E007003,SCUOLA PRIMARIA,2,1,7,12
201920,BI1E00200D,SCUOLA PRIMARIA,1,1,9,8
201920,SA1E02900B,SCUOLA PRIMARIA,2,2,11,16
201920,NATL0L500Q,SCUOLA SECONDARIA II GRADO,1,1,10,0
201920,SSPS00500N,SCUOLA SECONDARIA II GRADO,1,1,1,1
201920,RMPLCV500U,SCUOLA SECONDARIA II GRADO,1,1,2,1
201920,AP1E006003,SCUOLA PRIMARIA,2,1,12,11
201920,AQ1E00600N,SCUOLA PRIMARIA,3,1,11,3
201920,MS1E002007,SCUOLA PRIMARIA,2,1,10,12
201920,CE1E008002,SCUOLA PRIMARIA,2,1,5,7
201920,RMPC08500A,SCUOLA SECONDARIA II GRADO,3,3,44,33
201920,BG1E03100R,SCUOLA PRIMARIA,3,3,17,15
201920,TATD06500L,SCUOLA SECONDARIA II GRADO,4,1,2,1
201920,MIPSRS500B,SCUOLA SECONDARIA II GRADO,4,1,9,3
201920,PA1E006005,SCUOLA PRIMARIA,4,1,9,6
201920,MI1E00700E,SCUOLA PRIMARIA,3,2,29,20
201920,CT1M020004,SCUOLA SECONDARIA I GRADO,1,2,22,17
201920,TO1E040006,SCUOLA PRIMARIA,1,2,19,25
201920,RMPL07500N,SCUOLA SECONDARIA II GRADO,1,2,14,27
201920,RM1E142007,SCUOLA PRIMARIA,4,2,22,37
201920,BGSLN6500G,SCUOLA SECONDARIA II GRADO,4,1,12,10
201920,FI1M001006,SCUOLA SECONDARIA I GRADO,3,1,9,13
201920,VETFO1500N,SCUOLA SECONDARIA II GRADO,1,1,2,5
201920,RM1M00900X,SCUOLA SECONDARIA I GRADO,3,1,10,18
201920,PVPMF55003,SCUOLA SECONDARIA II GRADO,3,1,3,4
201920,PV1M00500T,SCUOLA SECONDARIA I GRADO,1,2,25,20
201920,BA1E026008,SCUOLA PRIMARIA,3,1,16,11
201920,CO1MCB500P,SCUOLA SECONDARIA I GRADO,2,2,13,14
201920,NA1E007004,SCUOLA PRIMARIA,1,1,8,5
201920,GEPS035006,SCUOLA SECONDARIA II GRADO,5,2,35,6
201920,MIPM58500Q,SCUOLA SECONDARIA II GRADO,2,1,9,7
201920,NA1E051006,SCUOLA PRIMARIA,1,3,22,23
201920,NA1E198008,SCUOLA PRIMARIA,4,1,6,6
201920,BS1E02000V,SCUOLA PRIMARIA,3,2,26,29
201920,VR1E00700E,SCUOLA PRIMARIA,2,2,20,24
201920,RMSL015004,SCUOLA SECONDARIA II GRADO,3,1,6,11
201920,RC1M00400N,SCUOLA SECONDARIA I GRADO,1,1,4,13
201920,RMPM22500L,SCUOLA SECONDARIA II GRADO,3,1,3,7
201920,SV1E006002,SCUOLA PRIMARIA,1,1,5,3
201920,NA1E14400X,SCUOLA PRIMARIA,1,2,10,10
201920,MO1E01100B,SCUOLA PRIMARIA,3,2,21,21
201920,NOPC05500E,SCUOLA SECONDARIA II GRADO,1,2,24,30
201920,RMPS305007,SCUOLA SECONDARIA II GRADO,4,1,15,4
201920,MIPS42500R,SCUOLA SECONDARIA II GRADO,3,2,45,11
201920,VI1E007006,SCUOLA PRIMARIA,2,2,17,18
201920,CS1ENE5005,SCUOLA PRIMARIA,5,1,12,3
201920,CRPS00500B,SCUOLA SECONDARIA II GRADO,5,2,26,17
201920,CTTDHQ5002,SCUOLA SECONDARIA II GRADO,2,1,2,0
201920,RM1E02000D,SCUOLA PRIMARIA,1,1,8,7
201920,RMPSI6500C,SCUOLA SECONDARIA II GRADO,4,3,39,6
201920,RMPS41500P,SCUOLA SECONDARIA II GRADO,2,1,2,1
201920,NAPLIA500F,SCUOLA SECONDARIA II GRADO,4,1,2,4
201920,AL1M00800P,SCUOLA SECONDARIA I GRADO,1,2,26,26
201920,BL1E00100G,SCUOLA PRIMARIA,2,1,10,20
201920,RE1E00400N,SCUOLA PRIMARIA,5,1,10,9
201920,CR1E00200P,SCUOLA PRIMARIA,5,2,24,15
201920,BS1M00600T,SCUOLA SECONDARIA I GRADO,3,3,36,38
201920,BS1M009009,SCUOLA SECONDARIA I GRADO,3,1,6,5
201920,NA1E12000B,SCUOLA PRIMARIA,1,1,2,2
201920,NA1E14000L,SCUOLA PRIMARIA,2,2,16,8
201920,PATD285001,SCUOLA SECONDARIA II GRADO,4,1,10,6
201920,VE1E01000P,SCUOLA PRIMARIA,3,1,14,12
201920,LC1M05000X,SCUOLA SECONDARIA I GRADO,3,3,37,39
201920,NA1E11100L,SCUOLA PRIMARIA,2,1,5,6
201920,MIPC04500B,SCUOLA SECONDARIA II GRADO,3,1,12,11
201920,RMPS8Q500R,SCUOLA SECONDARIA II GRADO,2,1,2,3
201920,BSPS01500L,SCUOLA SECONDARIA II GRADO,4,1,4,5
201920,NA1E14700B,SCUOLA PRIMARIA,3,1,9,7
201920,CAPC005006,SCUOLA SECONDARIA II GRADO,4,1,5,3
201920,NA1E21600L,SCUOLA PRIMARIA,4,1,8,7
201920,RM1E128001,SCUOLA PRIMARIA,2,1,12,19
201920,LCRFHO5008,SCUOLA SECONDARIA II GRADO,3,1,6,9
201920,PAPS02500Q,SCUOLA SECONDARIA II GRADO,1,2,25,21
201920,PATD12500C,SCUOLA SECONDARIA II GRADO,2,1,1,2
201920,MO1E00900B,SCUOLA PRIMARIA,4,2,12,13
201920,AGTA6O500F,SCUOLA SECONDARIA II GRADO,2,1,2,0
201920,RMPMTS5005,SCUOLA SECONDARIA II GRADO,4,1,2,5
201920,VAPM04500D,SCUOLA SECONDARIA II GRADO,5,1,7,16
201920,NAPMRM500O,SCUOLA SECONDARIA II GRADO,3,1,1,7
201920,MI1M055005,SCUOLA SECONDARIA I GRADO,1,3,23,29
201920,CE1ELF5000,SCUOLA PRIMARIA,4,1,5,6
201920,LIPL01500X,SCUOLA SECONDARIA II GRADO,3,1,2,3
201920,BS1E002009,SCUOLA PRIMARIA,1,1,9,16
201920,PR1M003001,SCUOLA SECONDARIA I GRADO,1,2,27,21
201920,GE1E00700R,SCUOLA PRIMARIA,5,1,14,11
201920,TV1E014002,SCUOLA PRIMARIA,1,1,8,5
201920,AP1E00400B,SCUOLA PRIMARIA,1,1,8,3
201920,MBRC6C500E,SCUOLA SECONDARIA II GRADO,4,1,0,3
201920,PG1E00400E,SCUOLA PRIMARIA,1,1,6,4
201920,RM1E028004,SCUOLA PRIMARIA,5,1,15,10
201920,NATD475007,SCUOLA SECONDARIA II GRADO,5,2,47,23
201920,VA1E00600L,SCUOLA PRIMARIA,1,1,6,8
201920,TO1E00700E,SCUOLA PRIMARIA,2,2,19,20
201920,RM1MHD500Z,SCUOLA SECONDARIA I GRADO,1,1,6,3
201920,MI1MVA500E,SCUOLA SECONDARIA I GRADO,3,2,29,18
201920,CE1E043009,SCUOLA PRIMARIA,4,1,15,16
201920,NA1E272001,SCUOLA PRIMARIA,5,1,7,4
201920,TVPS065004,SCUOLA SECONDARIA II GRADO,4,1,14,4
201920,TVPL75500A,SCUOLA SECONDARIA II GRADO,5,1,3,9
201920,UD1E00300X,SCUOLA PRIMARIA,4,1,4,13
201920,BGPSDM500A,SCUOLA SECONDARIA II GRADO,4,1,8,1
201920,FIPS02500P,SCUOLA SECONDARIA II GRADO,3,1,8,3
201920,MI1E13300X,SCUOLA PRIMARIA,1,1,18,11
201920,NA1E058001,SCUOLA PRIMARIA,4,1,9,13
201920,MN1E00200X,SCUOLA PRIMARIA,5,1,8,12
201920,PD1E01400X,SCUOLA PRIMARIA,5,1,12,17
201920,APPSZ65005,SCUOLA SECONDARIA II GRADO,2,1,15,5
201920,PA1M01900C,SCUOLA SECONDARIA I GRADO,1,2,28,29
201920,SR1E005001,SCUOLA PRIMARIA,3,1,11,9
201920,NAPC7C5006,SCUOLA SECONDARIA II GRADO,1,1,0,1
201920,AV1E008005,SCUOLA PRIMARIA,1,1,13,7
201920,GE1E02900N,SCUOLA PRIMARIA,5,1,11,11
201920,FI1M028006,SCUOLA SECONDARIA I GRADO,3,1,14,6
201920,MB1E03600B,SCUOLA PRIMARIA,2,1,2,13
201920,CE1E044005,SCUOLA PRIMARIA,3,1,11,5
201920,PT1E00200E,SCUOLA PRIMARIA,5,1,11,8
201920,TOPL66500H,SCUOLA SECONDARIA II GRADO,4,1,3,19
201920,BOPL57500R,SCUOLA SECONDARIA II GRADO,4,2,9,40
201920,MBPC215006,SCUOLA SECONDARIA II GRADO,2,1,5,10
201920,VBRH155008,SCUOLA SECONDARIA II GRADO,2,1,5,3
201920,RM1E106004,SCUOLA PRIMARIA,5,1,26,0
201920,NA1E23700N,SCUOLA PRIMARIA,2,1,11,7
201920,PDPS77500P,SCUOLA SECONDARIA II GRADO,1,2,21,28
201920,NA1E19600L,SCUOLA PRIMARIA,5,1,3,7
201920,MCRHOE500M,SCUOLA SECONDARIA II GRADO,5,1,8,7
201920,CH1E006003,SCUOLA PRIMARIA,5,1,7,10
201920,BO1E01000N,SCUOLA PRIMARIA,3,1,12,12
201920,MI1E00100G,SCUOLA PRIMARIA,5,2,28,30
201920,NO1E00300Q,SCUOLA PRIMARIA,5,2,25,26
201920,BG1E030001,SCUOLA PRIMARIA,5,2,35,17
201920,VE1E006003,SCUOLA PRIMARIA,1,2,25,19
201920,ATRI02500P,SCUOLA SECONDARIA II GRADO,2,1,9,10
201920,NA1E28100Q,SCUOLA PRIMARIA,1,2,20,20
201920,TOTF01500R,SCUOLA SECONDARIA II GRADO,2,3,59,2
201920,FO1E001006,SCUOLA PRIMARIA,5,1,4,3
201920,CT1ET9500Z,SCUOLA PRIMARIA,4,1,5,8
201920,BN1E002002,SCUOLA PRIMARIA,3,1,10,3
201920,SATF1D500C,SCUOLA SECONDARIA II GRADO,1,1,0,2
201920,BS1M00200E,SCUOLA SECONDARIA I GRADO,1,1,12,6
201920,RARI015004,SCUOLA SECONDARIA II GRADO,1,1,6,2
201920,CO1E00200G,SCUOLA PRIMARIA,2,1,14,8
201920,AV1E007009,SCUOLA PRIMARIA,4,2,15,11
201920,BORC10500R,SCUOLA SECONDARIA II GRADO,5,1,15,12
201920,VI1M00600G,SCUOLA SECONDARIA I GRADO,2,2,16,18
201920,GE1M00800T,SCUOLA SECONDARIA I GRADO,3,1,18,7
201920,VE1M6Q5004,SCUOLA SECONDARIA I GRADO,3,2,15,21
201920,VIPM01500B,SCUOLA SECONDARIA II GRADO,4,1,11,13
201920,NA1E23600T,SCUOLA PRIMARIA,1,1,10,8
201920,MI1E020001,SCUOLA PRIMARIA,2,3,29,33
201920,CT1M00200E,SCUOLA SECONDARIA I GRADO,1,1,7,8
201920,MI1M071003,SCUOLA SECONDARIA I GRADO,1,1,12,16
201920,MIPM01500Q,SCUOLA SECONDARIA II GRADO,3,1,3,24
201920,PE1E003004,SCUOLA PRIMARIA,1,1,14,7
201920,BI1E00100N,SCUOLA PRIMARIA,4,1,2,6
201920,MIPL125001,SCUOLA SECONDARIA II GRADO,3,8,36,147
201920,BGSLQP500D,SCUOLA SECONDARIA II GRADO,5,1,0,4
201920,TO1M05200N,SCUOLA SECONDARIA I GRADO,3,3,53,37
201920,APTD8O5003,SCUOLA SECONDARIA II GRADO,5,1,4,4
201920,CTTD145005,SCUOLA SECONDARIA II GRADO,1,1,1,1
201920,VR1M013003,SCUOLA SECONDARIA I GRADO,2,3,48,26
201920,VR1M00800G,SCUOLA SECONDARIA I GRADO,2,3,48,37
201920,CSTDIV5005,SCUOLA SECONDARIA II GRADO,5,1,16,11
201920,MI1E090007,SCUOLA PRIMARIA,3,1,10,15
201920,VI1E01200N,SCUOLA PRIMARIA,3,2,26,22
201920,PG1MB2500Q,SCUOLA SECONDARIA I GRADO,2,1,7,6
201920,PD1E00100T,SCUOLA PRIMARIA,3,1,10,16
201920,RN1E00800R,SCUOLA PRIMARIA,4,4,42,32
201920,NA1E02100A,SCUOLA PRIMARIA,4,1,18,4
201920,RI1E00100D,SCUOLA PRIMARIA,3,1,9,7
201920,RN1E01000R,SCUOLA PRIMARIA,4,1,14,9
201920,RM1E00200X,SCUOLA PRIMARIA,3,1,15,7
201920,SA1E020001,SCUOLA PRIMARIA,4,1,9,8
201920,PVPS03500N,SCUOLA SECONDARIA II GRADO,2,1,1,4
201920,LTTDZG5007,SCUOLA SECONDARIA II GRADO,5,2,29,11
201920,VRPQ02500E,SCUOLA SECONDARIA II GRADO,4,2,2,28
201920,BSPC01500D,SCUOLA SECONDARIA II GRADO,4,1,6,5
201920,RM1E08400C,SCUOLA PRIMARIA,3,2,27,25
201920,GR1E00100D,SCUOLA PRIMARIA,5,2,24,13
201920,CSPM025005,SCUOLA SECONDARIA II GRADO,2,1,0,2
201920,RG1E00600X,SCUOLA PRIMARIA,2,1,9,4
201920,PD1E004009,SCUOLA PRIMARIA,5,1,12,9
201920,FG1E016002,SCUOLA PRIMARIA,2,1,6,4
201920,VV1E00100R,SCUOLA PRIMARIA,3,1,7,3
201920,AVTF765001,SCUOLA SECONDARIA II GRADO,5,1,30,3
201920,VIPS00500Q,SCUOLA SECONDARIA II GRADO,5,1,15,5
201920,VBPM03500D,SCUOLA SECONDARIA II GRADO,5,1,2,12
201920,ANRFBS500Z,SCUOLA SECONDARIA II GRADO,1,1,2,2
201920,SA1E02200L,SCUOLA PRIMARIA,5,1,4,8
201920,RO1E00300A,SCUOLA PRIMARIA,4,1,7,5
201920,MITN03500N,SCUOLA SECONDARIA II GRADO,5,1,4,20
201920,VIPS3I500B,SCUOLA SECONDARIA II GRADO,5,2,20,10
201920,NATF25500E,SCUOLA SECONDARIA II GRADO,5,1,6,1
201920,PEPS005001,SCUOLA SECONDARIA II GRADO,4,1,4,2
201920,SATD27500X,SCUOLA SECONDARIA II GRADO,4,1,2,1
201920,SAPMBS5006,SCUOLA SECONDARIA II GRADO,5,2,15,45
201920,PO1E01700E,SCUOLA PRIMARIA,2,1,9,5
201920,SATD22500V,SCUOLA SECONDARIA II GRADO,1,1,1,1
201920,RM1M110001,SCUOLA SECONDARIA I GRADO,1,1,15,11
201920,BATD07500E,SCUOLA SECONDARIA II GRADO,3,1,14,3
201920,GE1M01700L,SCUOLA SECONDARIA I GRADO,2,2,23,18
201920,MB1EVP500T,SCUOLA PRIMARIA,1,1,11,6
201920,MBPS0G5007,SCUOLA SECONDARIA II GRADO,3,1,12,4
201920,CA1E01500P,SCUOLA PRIMARIA,1,1,6,14
201920,NA1E17300X,SCUOLA PRIMARIA,4,1,4,6
201920,LO1E00500E,SCUOLA PRIMARIA,3,2,27,13
201920,LT1E00900G,SCUOLA PRIMARIA,5,2,23,26
201920,RM1E043006,SCUOLA PRIMARIA,1,3,27,28
201920,RM1E04100E,SCUOLA PRIMARIA,1,1,8,14
201920,CB1E00100B,SCUOLA PRIMARIA,4,1,7,3
201920,NARH96500S,SCUOLA SECONDARIA II GRADO,3,1,10,6
201920,TATF01500T,SCUOLA SECONDARIA II GRADO,5,1,8,4
201920,NA1M023007,SCUOLA SECONDARIA I GRADO,1,1,7,17
201920,RMPS575007,SCUOLA SECONDARIA II GRADO,5,1,25,4
201920,RMTL395001,SCUOLA SECONDARIA II GRADO,3,1,2,1
201920,NAPS37500E,SCUOLA SECONDARIA II GRADO,2,1,0,3
201920,CERH015004,SCUOLA SECONDARIA II GRADO,2,1,4,6
201920,TO1E02900B,SCUOLA PRIMARIA,3,1,9,12
201920,PR1M00400R,SCUOLA SECONDARIA I GRADO,2,1,12,16
201920,NATFDD500F,SCUOLA SECONDARIA II GRADO,2,1,2,10
201920,LU1E00700B,SCUOLA PRIMARIA,1,1,12,8
201920,UDTFI2500I,SCUOLA SECONDARIA II GRADO,5,1,15,0
201920,BG1M3M5006,SCUOLA SECONDARIA I GRADO,2,1,7,5
201920,LCPC00500V,SCUOLA SECONDARIA II GRADO,3,1,3,5
201920,MESL0P500H,SCUOLA SECONDARIA II GRADO,3,1,1,4
201920,NAPSNL500R,SCUOLA SECONDARIA II GRADO,3,1,23,1
201920,SAPS11500B,SCUOLA SECONDARIA II GRADO,2,1,3,0
201920,NA1E09700G,SCUOLA PRIMARIA,2,2,19,17
201920,FI1E03300C,SCUOLA PRIMARIA,4,1,9,11
201920,TO1E024008,SCUOLA PRIMARIA,3,2,25,23
201920,GE1E019003,SCUOLA PRIMARIA,4,1,8,7
201920,MB1E06900P,SCUOLA PRIMARIA,2,1,15,8
201920,RM1M04300B,SCUOLA SECONDARIA I GRADO,1,1,13,15
201920,VARFIU5007,SCUOLA SECONDARIA II GRADO,3,1,5,7
201920,RM1E143003,SCUOLA PRIMARIA,1,2,20,20
201920,CETF6B500H,SCUOLA SECONDARIA II GRADO,3,1,2,0
201920,CE1E02100C,SCUOLA PRIMARIA,5,1,5,8
201920,SP1E002008,SCUOLA PRIMARIA,1,1,10,13
201920,SSTD02500P,SCUOLA SECONDARIA II GRADO,2,1,2,1
201920,AGTD685001,SCUOLA SECONDARIA II GRADO,1,1,3,1
201920,MIPS16500L,SCUOLA SECONDARIA II GRADO,4,4,59,40
201920,VT1E00300T,SCUOLA PRIMARIA,4,1,7,11
201920,MI1M06000L,SCUOLA SECONDARIA I GRADO,2,3,40,27
201920,TO1E04400D,SCUOLA PRIMARIA,4,1,15,14
201920,SSPS00500N,SCUOLA SECONDARIA II GRADO,3,1,1,4
201920,NA1E193005,SCUOLA PRIMARIA,1,1,5,4
201920,SATFRP500A,SCUOLA SECONDARIA II GRADO,4,1,1,2
201920,IM1E00600C,SCUOLA PRIMARIA,5,1,11,9
201920,CTTD08500P,SCUOLA SECONDARIA II GRADO,1,1,1,3
201920,BGRF2Q5004,SCUOLA SECONDARIA II GRADO,3,2,2,6
201920,RM1E12500D,SCUOLA PRIMARIA,1,1,6,5
201920,SIPS01500C,SCUOLA SECONDARIA II GRADO,1,1,12,5
201920,BG1E005008,SCUOLA PRIMARIA,5,2,20,24
201920,CE1E031003,SCUOLA PRIMARIA,3,1,6,6
201920,CTTL055009,SCUOLA SECONDARIA II GRADO,3,1,2,0
201920,COPL01500N,SCUOLA SECONDARIA II GRADO,1,1,3,8
201920,BO1M00800V,SCUOLA SECONDARIA I GRADO,3,2,33,19
201920,TOPSQB5003,SCUOLA SECONDARIA II GRADO,5,1,7,1
201920,NA1E21000N,SCUOLA PRIMARIA,5,2,9,7
201920,PD1M00900N,SCUOLA SECONDARIA I GRADO,2,1,5,8
201920,NA1E23600T,SCUOLA PRIMARIA,3,1,12,4
201920,NA1E226007,SCUOLA PRIMARIA,1,1,10,5
201920,MI1E07800L,SCUOLA PRIMARIA,1,1,8,4
201920,PA1M01700R,SCUOLA SECONDARIA I GRADO,3,1,6,11
201920,MO1E012007,SCUOLA PRIMARIA,3,1,14,6
201920,NA1E130002,SCUOLA PRIMARIA,3,2,8,12
201920,VA1E9G500A,SCUOLA PRIMARIA,4,1,12,7
201920,RM1E09500V,SCUOLA PRIMARIA,2,1,16,9
201920,BG1M002002,SCUOLA SECONDARIA I GRADO,3,1,15,15
201920,CO1E00100Q,SCUOLA PRIMARIA,4,2,23,18
201920,MI1E11800T,SCUOLA PRIMARIA,2,1,11,14
201920,MIPSEA5006,SCUOLA SECONDARIA II GRADO,3,1,6,1
201920,MISL075007,SCUOLA SECONDARIA II GRADO,4,3,19,32
201920,UD1E001008,SCUOLA PRIMARIA,1,1,9,6
201920,MB1E128009,SCUOLA PRIMARIA,2,2,18,15
201920,FG1E01300E,SCUOLA PRIMARIA,4,1,11,3
201920,MI1M070007,SCUOLA SECONDARIA I GRADO,1,2,20,17
201920,BGTFUM500Z,SCUOLA SECONDARIA II GRADO,2,1,3,0
201920,APPCU15007,SCUOLA SECONDARIA II GRADO,1,1,3,0
201920,RM1E12300T,SCUOLA PRIMARIA,3,2,25,29
201920,FIPC04500R,SCUOLA SECONDARIA II GRADO,4,1,0,2
201920,RM1E056008,SCUOLA PRIMARIA,3,1,12,15
201920,NATNHS5003,SCUOLA SECONDARIA II GRADO,1,1,3,8
201920,RM1M01200Q,SCUOLA SECONDARIA I GRADO,1,2,20,25
201920,PC1E00300V,SCUOLA PRIMARIA,1,1,8,8
201920,MB1M02800N,SCUOLA SECONDARIA I GRADO,3,2,17,20
201920,MI1E14100V,SCUOLA PRIMARIA,4,3,33,24
201920,AL1M00800P,SCUOLA SECONDARIA I GRADO,3,2,29,28
201920,VATFE2500M,SCUOLA SECONDARIA II GRADO,5,1,2,13
201920,MIPM06500R,SCUOLA SECONDARIA II GRADO,4,1,0,12
201920,ANPS025003,SCUOLA SECONDARIA II GRADO,2,1,1,1
201920,LI1M00600A,SCUOLA SECONDARIA I GRADO,2,1,8,7
201920,MITFDH5000,SCUOLA SECONDARIA II GRADO,4,1,21,9
201920,VAPSQ4500H,SCUOLA SECONDARIA II GRADO,1,1,12,5
201920,AP1M001005,SCUOLA SECONDARIA I GRADO,2,1,11,9
201920,CH1E00400B,SCUOLA PRIMARIA,2,1,5,7
201920,UD1MD8500H,SCUOLA SECONDARIA I GRADO,3,1,9,4
201920,BG1E01000Q,SCUOLA PRIMARIA,3,1,10,10
201920,VA1M012005,SCUOLA SECONDARIA I GRADO,3,4,51,46
201920,TO1E004003,SCUOLA PRIMARIA,2,1,7,11
201920,PTPM02500D,SCUOLA SECONDARIA II GRADO,5,1,18,10
201920,CS1E010005,SCUOLA PRIMARIA,1,1,5,3
201920,NATLT3500M,SCUOLA SECONDARIA II GRADO,4,1,3,3
201920,CZPC015006,SCUOLA SECONDARIA II GRADO,1,1,2,1
201920,TPSD015003,SCUOLA SECONDARIA II GRADO,2,2,12,24
201920,VBPM03500D,SCUOLA SECONDARIA II GRADO,3,2,7,13
201920,FI1E00700X,SCUOLA PRIMARIA,4,1,10,6
201920,NAPS92500P,SCUOLA SECONDARIA II GRADO,1,1,16,6
201920,UD1M003005,SCUOLA SECONDARIA I GRADO,2,1,12,7
201920,SRTD06500N,SCUOLA SECONDARIA II GRADO,2,1,6,0
201920,TA1E009007,SCUOLA PRIMARIA,5,1,6,5
201920,NA1M031006,SCUOLA SECONDARIA I GRADO,2,1,11,14
201920,GE1E02500A,SCUOLA PRIMARIA,3,1,15,10
201920,CS1ENE5005,SCUOLA PRIMARIA,4,1,5,7
201920,RMPS00500L,SCUOLA SECONDARIA II GRADO,1,1,3,0
201920,PA1E035005,SCUOLA PRIMARIA,2,2,28,32
201920,RMPS5G5003,SCUOLA SECONDARIA II GRADO,1,1,3,0
201920,BGPS135006,SCUOLA SECONDARIA II GRADO,5,1,5,6
