ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
202122,NARFZO500E,SCUOLA SECONDARIA II GRADO,5,3,30,67
202122,NARHZL500O,SCUOLA SECONDARIA II GRADO,3,1,2,0
202122,TO1E012002,SCUOLA PRIMARIA,3,2,15,10
202122,NA1E27900Q,SCUOLA PRIMARIA,4,1,5,5
202122,BA1E01100E,SCUOLA PRIMARIA,3,1,6,5
202122,FI1M028006,SCUOLA SECONDARIA I GRADO,3,2,16,23
202122,GEPMAH500O,SCUOLA SECONDARIA II GRADO,5,1,3,19
202122,MI1E088007,SCUOLA PRIMARIA,3,2,15,13
202122,TO1M03200C,SCUOLA SECONDARIA I GRADO,3,2,25,20
202122,VRPC04500B,SCUOLA SECONDARIA II GRADO,3,1,14,14
202122,BG1M00500D,SCUOLA SECONDARIA I GRADO,2,1,15,9
202122,VRPS09500G,SCUOLA SECONDARIA II GRADO,5,1,16,5
202122,LCRC4F500Q,SCUOLA SECONDARIA II GRADO,4,1,11,5
202122,RMTD43500Q,SCUOLA SECONDARIA II GRADO,5,2,19,8
202122,PE1E00400X,SCUOLA PRIMARIA,2,1,16,9
202122,VA1E9G500A,SCUOLA PRIMARIA,5,1,5,9
202122,BO1E01100D,SCUOLA PRIMARIA,5,2,25,20
202122,MISL04500B,SCUOLA SECONDARIA II GRADO,3,3,11,53
202122,BN1E001006,SCUOLA PRIMARIA,3,3,18,24
202122,BN1E82500A,SCUOLA PRIMARIA,2,1,6,10
202122,CETD135008,SCUOLA SECONDARIA II GRADO,2,1,5,1
202122,NA1E078006,SCUOLA PRIMARIA,3,1,14,7
202122,PV1E008004,SCUOLA PRIMARIA,2,1,5,15
202122,CE1E03400E,SCUOLA PRIMARIA,2,1,10,10
202122,TVRA3C5009,SCUOLA SECONDARIA II GRADO,3,1,18,8
202122,PV1M00200A,SCUOLA SECONDARIA I GRADO,1,1,14,13
202122,CTPSQC5001,SCUOLA SECONDARIA II GRADO,3,1,2,0
202122,BGSD01500E,SCUOLA SECONDARIA II GRADO,2,1,11,15
202122,RM1E11500V,SCUOLA PRIMARIA,5,4,53,33
202122,VA1EZH500L,SCUOLA PRIMARIA,1,1,9,10
202122,NO1E00500B,SCUOLA PRIMARIA,1,1,2,4
202122,MB1EF5500A,SCUOLA PRIMARIA,2,1,8,7
202122,FG1E015006,SCUOLA PRIMARIA,1,1,8,7
202122,CA1E01000G,SCUOLA PRIMARIA,3,1,15,4
202122,PIPS02500D,SCUOLA SECONDARIA II GRADO,2,1,13,7
202122,PO1E006004,SCUOLA PRIMARIA,5,1,8,13
202122,FIPMT8500I,SCUOLA SECONDARIA II GRADO,5,1,8,16
202122,NA1E164005,SCUOLA PRIMARIA,4,1,8,10
202122,ANTD02500V,SCUOLA SECONDARIA II GRADO,5,1,6,2
202122,AP1E00400B,SCUOLA PRIMARIA,4,1,13,4
202122,BATD105005,SCUOLA SECONDARIA II GRADO,4,1,8,1
202122,SA1E02600X,SCUOLA PRIMARIA,3,1,5,4
202122,CE1E022008,SCUOLA PRIMARIA,2,2,18,14
202122,LTPLCG500C,SCUOLA SECONDARIA II GRADO,1,1,1,2
202122,CE1E04800C,SCUOLA PRIMARIA,2,1,10,7
202122,PA1MQ8500S,SCUOLA SECONDARIA I GRADO,3,1,6,8
202122,RM1M00600C,SCUOLA SECONDARIA I GRADO,1,2,32,20
202122,BS1M017008,SCUOLA SECONDARIA I GRADO,2,2,22,16
202122,MI1E05600Q,SCUOLA PRIMARIA,4,1,13,13
202122,MI1E07300D,SCUOLA PRIMARIA,3,1,10,12
202122,NA1E11600Q,SCUOLA PRIMARIA,1,1,8,8
202122,CA1E01000G,SCUOLA PRIMARIA,4,1,7,13
202122,BSTD355007,SCUOLA SECONDARIA II GRADO,5,1,8,2
202122,MIPS74500L,SCUOLA SECONDARIA II GRADO,3,1,9,5
202122,BSPMNI500T,SCUOLA SECONDARIA II GRADO,5,1,3,18
202122,NATFZE5004,SCUOLA SECONDARIA II GRADO,2,1,7,1
202122,CTTF04500E,SCUOLA SECONDARIA II GRADO,1,1,3,0
202122,ALPLVD500U,SCUOLA SECONDARIA II GRADO,3,1,4,4
202122,CTTDHQ5002,SCUOLA SECONDARIA II GRADO,1,1,1,1
202122,NA1M031006,SCUOLA SECONDARIA I GRADO,2,1,6,7
202122,RM1E03800P,SCUOLA PRIMARIA,5,1,9,5
202122,MC1E001003,SCUOLA PRIMARIA,2,1,9,12
202122,REPM01500A,SCUOLA SECONDARIA II GRADO,5,1,7,5
202122,CA1M01500X,SCUOLA SECONDARIA I GRADO,2,1,11,10
202122,PDPL02500A,SCUOLA SECONDARIA II GRADO,4,1,2,15
202122,NARH9B500E,SCUOLA SECONDARIA II GRADO,1,1,9,7
202122,TO1E00700E,SCUOLA PRIMARIA,1,2,19,17
202122,BATD01500V,SCUOLA SECONDARIA II GRADO,4,1,3,1
202122,RO1E00300A,SCUOLA PRIMARIA,1,1,12,10
202122,SASLFZ5001,SCUOLA SECONDARIA II GRADO,1,1,4,1
202122,NA1E06100R,SCUOLA PRIMARIA,2,1,7,9
202122,GE1E03100N,SCUOLA PRIMARIA,1,1,11,11
202122,MI1E08400X,SCUOLA PRIMARIA,4,1,9,11
202122,SSPM9L500Q,SCUOLA SECONDARIA II GRADO,5,1,1,3
202122,CSRH5I5000,SCUOLA SECONDARIA II GRADO,3,1,5,0
202122,COPL025008,SCUOLA SECONDARIA II GRADO,4,1,4,9
202122,VRPL01500D,SCUOLA SECONDARIA II GRADO,2,1,4,25
202122,VR1E01400N,SCUOLA PRIMARIA,5,1,9,13
202122,RMSLZ35008,SCUOLA SECONDARIA II GRADO,4,1,1,0
202122,RMPL355003,SCUOLA SECONDARIA II GRADO,5,1,3,5
202122,RMPC525003,SCUOLA SECONDARIA II GRADO,5,1,6,9
202122,RGPM0A500T,SCUOLA SECONDARIA II GRADO,1,1,0,3
202122,NA1E14600G,SCUOLA PRIMARIA,4,1,11,10
202122,NA1E13800L,SCUOLA PRIMARIA,2,1,10,3
202122,PDTF015003,SCUOLA SECONDARIA II GRADO,2,1,12,0
202122,FG1E00500G,SCUOLA PRIMARIA,4,1,10,14
202122,MITDOT5002,SCUOLA SECONDARIA II GRADO,2,1,8,0
202122,NA1E218008,SCUOLA PRIMARIA,5,1,1,9
202122,NAPS065009,SCUOLA SECONDARIA II GRADO,4,1,1,4
202122,RM1E16100L,SCUOLA PRIMARIA,4,1,5,11
202122,COPSNU500Z,SCUOLA SECONDARIA II GRADO,1,1,1,2
202122,BG1M023003,SCUOLA SECONDARIA I GRADO,2,1,10,5
202122,PVTBDH500G,SCUOLA SECONDARIA II GRADO,3,1,2,1
202122,NA1E08200T,SCUOLA PRIMARIA,1,1,9,4
202122,NA1E07500P,SCUOLA PRIMARIA,4,1,12,8
202122,GE1M013009,SCUOLA SECONDARIA I GRADO,2,2,16,14
202122,PT1M00100X,SCUOLA SECONDARIA I GRADO,2,2,5,11
202122,GEPS4C5009,SCUOLA SECONDARIA II GRADO,3,1,6,3
202122,CTPL145004,SCUOLA SECONDARIA II GRADO,4,1,0,4
202122,SATD22500V,SCUOLA SECONDARIA II GRADO,5,2,37,17
202122,MBPM005002,SCUOLA SECONDARIA II GRADO,5,1,5,22
202122,BL1E00200B,SCUOLA PRIMARIA,2,2,13,16
202122,BI1E00200D,SCUOLA PRIMARIA,1,1,13,5
202122,PIPS02500D,SCUOLA SECONDARIA II GRADO,5,1,6,4
202122,CE1E03300P,SCUOLA PRIMARIA,2,1,7,8
202122,UD1M00600L,SCUOLA SECONDARIA I GRADO,2,3,46,25
202122,PA1M01700R,SCUOLA SECONDARIA I GRADO,3,1,4,6
202122,RM1EVQ500H,SCUOLA PRIMARIA,3,2,18,11
202122,VC1E00200E,SCUOLA PRIMARIA,3,1,11,9
202122,MIPS20500T,SCUOLA SECONDARIA II GRADO,4,1,21,7
202122,PA1E04000L,SCUOLA PRIMARIA,4,1,7,15
202122,MI1E020001,SCUOLA PRIMARIA,4,3,30,38
202122,MBPS365007,SCUOLA SECONDARIA II GRADO,3,1,5,10
202122,NA1E11700G,SCUOLA PRIMARIA,5,2,27,16
202122,NA1E11100L,SCUOLA PRIMARIA,1,1,4,6
202122,RM1E09700E,SCUOLA PRIMARIA,3,2,17,24
202122,FRRFL1500I,SCUOLA SECONDARIA II GRADO,4,1,2,1
202122,CA1E00700Q,SCUOLA PRIMARIA,2,1,9,9
202122,CRPS02500L,SCUOLA SECONDARIA II GRADO,4,1,10,2
202122,FI1M028006,SCUOLA SECONDARIA I GRADO,1,1,8,20
202122,AGTL4P500L,SCUOLA SECONDARIA II GRADO,5,2,11,0
202122,SRTD08500V,SCUOLA SECONDARIA II GRADO,4,1,2,3
202122,MB1E032004,SCUOLA PRIMARIA,5,1,13,11
202122,MBPSFH500F,SCUOLA SECONDARIA II GRADO,4,1,18,11
202122,RMPLUU500N,SCUOLA SECONDARIA II GRADO,4,1,3,13
202122,TS1E008001,SCUOLA PRIMARIA,5,1,14,4
202122,CA1EUL5004,SCUOLA PRIMARIA,4,1,4,3
202122,CERHRZ500B,SCUOLA SECONDARIA II GRADO,5,1,2,8
202122,BS1E02100P,SCUOLA PRIMARIA,1,1,8,12
202122,BS1E017003,SCUOLA PRIMARIA,3,3,34,37
202122,RC1E00800Q,SCUOLA PRIMARIA,1,1,6,8
202122,NAPM5I5007,SCUOLA SECONDARIA II GRADO,3,1,1,8
202122,NATDAT500E,SCUOLA SECONDARIA II GRADO,3,1,4,0
202122,NAPMTL5004,SCUOLA SECONDARIA II GRADO,2,1,2,5
202122,VR1MN2500I,SCUOLA SECONDARIA I GRADO,2,1,12,11
202122,VR1E017005,SCUOLA PRIMARIA,4,1,8,16
202122,MBTD37500N,SCUOLA SECONDARIA II GRADO,3,1,9,8
202122,REPLP0500O,SCUOLA SECONDARIA II GRADO,1,1,6,7
202122,PGPMCG500I,SCUOLA SECONDARIA II GRADO,5,1,6,5
202122,RGPMSZ500N,SCUOLA SECONDARIA II GRADO,1,1,1,1
202122,NA1E13900C,SCUOLA PRIMARIA,2,1,11,7
202122,RE1E008001,SCUOLA PRIMARIA,5,2,21,27
202122,FE1M00200P,SCUOLA SECONDARIA I GRADO,1,2,16,20
202122,RM1E177006,SCUOLA PRIMARIA,5,1,6,8
202122,BG1E021006,SCUOLA PRIMARIA,3,1,6,9
202122,NA1E05900R,SCUOLA PRIMARIA,1,2,11,14
202122,PVPSTA500Q,SCUOLA SECONDARIA II GRADO,5,1,7,5
202122,RA1M00400C,SCUOLA SECONDARIA I GRADO,2,2,13,17
202122,SAPS975006,SCUOLA SECONDARIA II GRADO,5,1,14,8
202122,GE1E02300P,SCUOLA PRIMARIA,5,1,9,13
202122,RM1M08900R,SCUOLA SECONDARIA I GRADO,3,2,14,18
202122,MIPS085001,SCUOLA SECONDARIA II GRADO,2,2,25,25
202122,RMPL325007,SCUOLA SECONDARIA II GRADO,2,1,0,4
202122,VETFO1500N,SCUOLA SECONDARIA II GRADO,3,1,5,5
202122,MBPL20500D,SCUOLA SECONDARIA II GRADO,1,2,9,31
202122,RMPSQP500D,SCUOLA SECONDARIA II GRADO,5,2,36,2
202122,VE1E00800P,SCUOLA PRIMARIA,3,1,3,6
202122,MITDGN5002,SCUOLA SECONDARIA II GRADO,3,1,10,6
202122,BSPLPI500F,SCUOLA SECONDARIA II GRADO,1,1,3,14
202122,BO1E00100V,SCUOLA PRIMARIA,2,1,15,12
202122,NAPS355009,SCUOLA SECONDARIA II GRADO,3,1,13,5
202122,COPSIS500Q,SCUOLA SECONDARIA II GRADO,4,1,12,4
202122,VTTD015005,SCUOLA SECONDARIA II GRADO,3,2,17,5
202122,VRTF005006,SCUOLA SECONDARIA II GRADO,1,4,98,14
202122,RM1M09100R,SCUOLA SECONDARIA I GRADO,3,2,32,17
202122,VASLQ8500T,SCUOLA SECONDARIA II GRADO,5,1,4,8
202122,PA1M01900C,SCUOLA SECONDARIA I GRADO,3,3,34,38
202122,TVPL005007,SCUOLA SECONDARIA II GRADO,5,1,8,10
202122,PR1E00900P,SCUOLA PRIMARIA,3,1,15,8
202122,NATD9Z5006,SCUOLA SECONDARIA II GRADO,4,1,2,2
202122,PAPL595005,SCUOLA SECONDARIA II GRADO,1,1,1,5
202122,MIPS085001,SCUOLA SECONDARIA II GRADO,3,2,26,17
202122,PA1E034009,SCUOLA PRIMARIA,5,1,7,11
202122,FI1E01800A,SCUOLA PRIMARIA,5,1,3,8
202122,AVPSPT500F,SCUOLA SECONDARIA II GRADO,3,1,4,4
202122,NA1E113008,SCUOLA PRIMARIA,4,1,8,6
202122,AT1ENP5001,SCUOLA PRIMARIA,3,1,10,5
202122,BGTF9O500Q,SCUOLA SECONDARIA II GRADO,2,1,19,0
202122,RNPS00500E,SCUOLA SECONDARIA II GRADO,2,1,18,3
202122,CEPS875001,SCUOLA SECONDARIA II GRADO,3,1,15,7
202122,NA1E028005,SCUOLA PRIMARIA,1,1,13,5
202122,FI1E03200L,SCUOLA PRIMARIA,3,1,6,13
202122,FI1MIM500Z,SCUOLA SECONDARIA I GRADO,1,2,26,26
202122,MI1E14300E,SCUOLA PRIMARIA,5,1,9,2
202122,MI1E137007,SCUOLA PRIMARIA,2,1,6,0
202122,APTFOR5004,SCUOLA SECONDARIA II GRADO,4,1,16,5
202122,RMPS235006,SCUOLA SECONDARIA II GRADO,3,2,28,6
202122,SATFTV500U,SCUOLA SECONDARIA II GRADO,5,3,72,23
202122,VATFQS5007,SCUOLA SECONDARIA II GRADO,2,1,12,12
202122,PA1E02000B,SCUOLA PRIMARIA,5,1,6,9
202122,TV1E00700V,SCUOLA PRIMARIA,2,1,12,9
202122,TOTA015004,SCUOLA SECONDARIA II GRADO,1,1,17,3
202122,RCRI015009,SCUOLA SECONDARIA II GRADO,1,1,2,0
202122,TS1E00400N,SCUOLA PRIMARIA,2,1,9,9
202122,MO1E00300C,SCUOLA PRIMARIA,3,2,33,22
202122,SA1E004003,SCUOLA PRIMARIA,1,1,7,13
202122,PVTD05500P,SCUOLA SECONDARIA II GRADO,5,2,19,15
202122,BS1E01800V,SCUOLA PRIMARIA,4,2,21,30
202122,NATH83500T,SCUOLA SECONDARIA II GRADO,2,1,3,1
202122,PV1E008004,SCUOLA PRIMARIA,5,1,10,4
202122,NAPLIA500F,SCUOLA SECONDARIA II GRADO,4,1,2,3
202122,NAPMVM500H,SCUOLA SECONDARIA II GRADO,3,1,4,2
202122,NA1M03500D,SCUOLA SECONDARIA I GRADO,3,1,9,6
202122,TO1M00900B,SCUOLA SECONDARIA I GRADO,1,3,30,48
202122,SI1E001009,SCUOLA PRIMARIA,3,1,10,7
202122,MBRH00500P,SCUOLA SECONDARIA II GRADO,1,2,45,14
202122,PGPSVU500T,SCUOLA SECONDARIA II GRADO,4,1,1,2
202122,SATDBD5007,SCUOLA SECONDARIA II GRADO,1,1,4,2
202122,RCRI015009,SCUOLA SECONDARIA II GRADO,2,1,2,1
202122,LI1E005009,SCUOLA PRIMARIA,3,2,18,17
202122,BGSLAE500Q,SCUOLA SECONDARIA II GRADO,3,1,2,6
202122,RCTD5M5009,SCUOLA SECONDARIA II GRADO,3,1,4,2
202122,MO1E013003,SCUOLA PRIMARIA,1,1,10,9
202122,BO1EL9500N,SCUOLA PRIMARIA,5,1,9,6
202122,BOPMNL500M,SCUOLA SECONDARIA II GRADO,1,1,14,15
202122,NA1E25700V,SCUOLA PRIMARIA,3,1,10,3
202122,TOPS105001,SCUOLA SECONDARIA II GRADO,1,4,76,36
202122,BG1E03200L,SCUOLA PRIMARIA,2,2,18,18
202122,NA1E03200R,SCUOLA PRIMARIA,5,1,5,10
202122,SATAIC500V,SCUOLA SECONDARIA II GRADO,5,2,36,4
202122,SAPM53500M,SCUOLA SECONDARIA II GRADO,3,1,1,1
202122,NATD9Z5006,SCUOLA SECONDARIA II GRADO,5,4,88,52
202122,MIPSZS500P,SCUOLA SECONDARIA II GRADO,1,1,9,2
202122,MIPSR85009,SCUOLA SECONDARIA II GRADO,2,1,10,10
202122,NA1E25900E,SCUOLA PRIMARIA,3,1,5,5
202122,MI1E067006,SCUOLA PRIMARIA,4,1,10,9
202122,RM1E130001,SCUOLA PRIMARIA,2,1,7,6
202122,VEPS04500V,SCUOLA SECONDARIA II GRADO,2,2,15,6
202122,CH1E005007,SCUOLA PRIMARIA,2,1,5,6
202122,PD1E005005,SCUOLA PRIMARIA,3,1,2,3
202122,OR1E00100R,SCUOLA PRIMARIA,3,1,6,8
202122,FR1E00400R,SCUOLA PRIMARIA,2,1,11,10
202122,FI1E02300T,SCUOLA PRIMARIA,4,1,7,12
202122,COPS04500P,SCUOLA SECONDARIA II GRADO,3,1,9,6
202122,VV1E00100R,SCUOLA PRIMARIA,3,1,11,8
202122,ALPM02500D,SCUOLA SECONDARIA II GRADO,1,1,4,12
202122,NA1E198008,SCUOLA PRIMARIA,5,1,4,9
202122,SAPS8F500U,SCUOLA SECONDARIA II GRADO,4,1,1,3
202122,RM1E072006,SCUOLA PRIMARIA,5,1,10,14
202122,ME1E01300E,SCUOLA PRIMARIA,5,1,2,10
202122,LI1E00900L,SCUOLA PRIMARIA,2,1,15,11
202122,NATF6G5004,SCUOLA SECONDARIA II GRADO,1,1,1,3
202122,NA1E01000X,SCUOLA PRIMARIA,3,1,14,6
202122,FI1E005008,SCUOLA PRIMARIA,3,1,9,8
202122,TO1E03600E,SCUOLA PRIMARIA,5,2,21,26
202122,RMPSPN500P,SCUOLA SECONDARIA II GRADO,1,1,18,7
202122,CL1E003004,SCUOLA PRIMARIA,5,1,9,7
202122,VE1E00700V,SCUOLA PRIMARIA,2,1,6,9
202122,VE1M01200G,SCUOLA SECONDARIA I GRADO,2,1,10,14
202122,RNPC015002,SCUOLA SECONDARIA II GRADO,3,1,7,11
202122,MIPS42500R,SCUOLA SECONDARIA II GRADO,2,2,49,11
202122,TOPS76500T,SCUOLA SECONDARIA II GRADO,3,2,40,16
202122,NA1E023002,SCUOLA PRIMARIA,5,1,6,4
202122,FI1E02500D,SCUOLA PRIMARIA,5,1,8,5
202122,MI1E140003,SCUOLA PRIMARIA,1,2,11,19
202122,VR1M00700Q,SCUOLA SECONDARIA I GRADO,3,3,46,27
202122,VASLAA500P,SCUOLA SECONDARIA II GRADO,3,1,1,13
202122,VAPMV0500Q,SCUOLA SECONDARIA II GRADO,4,1,9,13
202122,TV1E00300G,SCUOLA PRIMARIA,2,2,22,18
202122,RMPS135009,SCUOLA SECONDARIA II GRADO,3,1,8,1
202122,MESL0P500H,SCUOLA SECONDARIA II GRADO,3,1,2,1
202122,RM1E14600E,SCUOLA PRIMARIA,5,1,12,8
202122,RM1E156005,SCUOLA PRIMARIA,3,1,5,7
202122,PR1E00800V,SCUOLA PRIMARIA,1,1,12,10
202122,PG1E001003,SCUOLA PRIMARIA,1,1,12,8
202122,TOTB005001,SCUOLA SECONDARIA II GRADO,5,1,11,1
202122,PA1E014004,SCUOLA PRIMARIA,3,4,36,25
202122,LE1E00100P,SCUOLA PRIMARIA,2,2,23,16
202122,FI1E01700E,SCUOLA PRIMARIA,1,2,16,11
202122,CR1E00900D,SCUOLA PRIMARIA,1,2,10,25
202122,MI1M06400X,SCUOLA SECONDARIA I GRADO,2,2,37,0
202122,NA1E127006,SCUOLA PRIMARIA,2,3,24,22
202122,AGTD685001,SCUOLA SECONDARIA II GRADO,3,1,3,1
202122,CTTD315003,SCUOLA SECONDARIA II GRADO,3,1,2,1
202122,GEPMUO500T,SCUOLA SECONDARIA II GRADO,1,1,7,11
202122,MI1E123009,SCUOLA PRIMARIA,1,2,40,0
202122,MI1E125001,SCUOLA PRIMARIA,1,2,33,19
202122,RMTB035009,SCUOLA SECONDARIA II GRADO,5,2,31,11
202122,LE1E005002,SCUOLA PRIMARIA,5,1,11,14
202122,CE1E002003,SCUOLA PRIMARIA,4,1,11,13
202122,MN1E00200X,SCUOLA PRIMARIA,1,2,20,12
202122,MO1M001002,SCUOLA SECONDARIA I GRADO,1,1,12,11
202122,PC1E001007,SCUOLA PRIMARIA,4,1,4,10
202122,BO1EL9500N,SCUOLA PRIMARIA,4,1,10,7
202122,MITN03500N,SCUOLA SECONDARIA II GRADO,5,1,4,8
202122,NA1E23200E,SCUOLA PRIMARIA,1,1,5,5
202122,TVTB205003,SCUOLA SECONDARIA II GRADO,1,2,40,6
202122,MIPSRF5008,SCUOLA SECONDARIA II GRADO,3,1,3,0
202122,CT1E03900X,SCUOLA PRIMARIA,1,1,8,5
202122,CTPM415005,SCUOLA SECONDARIA II GRADO,5,1,5,11
202122,PA1M01100T,SCUOLA SECONDARIA I GRADO,3,1,7,13
202122,NATD355005,SCUOLA SECONDARIA II GRADO,1,1,4,8
202122,MI1E03100B,SCUOLA PRIMARIA,5,2,25,25
202122,CT1E008008,SCUOLA PRIMARIA,2,2,18,23
202122,NA1E243001,SCUOLA PRIMARIA,1,1,6,4
202122,TO1E6M500I,SCUOLA PRIMARIA,1,2,21,20
202122,VRPS055005,SCUOLA SECONDARIA II GRADO,5,2,29,22
202122,RM1E106004,SCUOLA PRIMARIA,5,1,26,0
202122,VA1M02100X,SCUOLA SECONDARIA I GRADO,1,1,7,11
202122,RM1E126009,SCUOLA PRIMARIA,5,1,12,8
202122,PC1E002003,SCUOLA PRIMARIA,3,1,9,0
202122,RMPS95500D,SCUOLA SECONDARIA II GRADO,3,1,11,4
202122,PD1E01400X,SCUOLA PRIMARIA,1,1,11,11
202122,FO1E00500D,SCUOLA PRIMARIA,4,2,21,20
202122,NA1E17000C,SCUOLA PRIMARIA,4,1,10,9
202122,NA1E18300E,SCUOLA PRIMARIA,5,2,12,17
202122,TATDI4500D,SCUOLA SECONDARIA II GRADO,2,1,5,0
202122,ALRH01500G,SCUOLA SECONDARIA II GRADO,4,2,21,7
202122,SA1M01100B,SCUOLA SECONDARIA I GRADO,1,1,3,0
202122,RM1E03900E,SCUOLA PRIMARIA,4,1,10,11
202122,CO1E01400T,SCUOLA PRIMARIA,1,2,22,25
202122,RMPMFO500A,SCUOLA SECONDARIA II GRADO,2,1,8,10
202122,ME1EOF500O,SCUOLA PRIMARIA,2,2,17,17
202122,RMPS25500B,SCUOLA SECONDARIA II GRADO,3,1,13,6
202122,MIPSEN500E,SCUOLA SECONDARIA II GRADO,1,2,47,17
202122,RMPM5R5008,SCUOLA SECONDARIA II GRADO,4,1,9,3
202122,MSPC01500B,SCUOLA SECONDARIA II GRADO,4,1,0,7
202122,MIPC125003,SCUOLA SECONDARIA II GRADO,5,1,7,9
202122,TO1E00700E,SCUOLA PRIMARIA,3,2,14,26
202122,PD1E004009,SCUOLA PRIMARIA,5,1,16,10
202122,VEPC02500E,SCUOLA SECONDARIA II GRADO,5,1,4,12
202122,FR1E010004,SCUOLA PRIMARIA,2,1,4,5
202122,RMPSAD500D,SCUOLA SECONDARIA II GRADO,1,1,8,3
202122,VA1E003005,SCUOLA PRIMARIA,2,1,6,8
202122,RM1E193004,SCUOLA PRIMARIA,5,2,27,20
202122,RM1E143003,SCUOLA PRIMARIA,1,1,12,13
202122,MERH015005,SCUOLA SECONDARIA II GRADO,1,1,2,0
202122,PAPL6T500Q,SCUOLA SECONDARIA II GRADO,1,1,2,5
202122,VAPSZC500T,SCUOLA SECONDARIA II GRADO,5,3,42,10
202122,NARHHE500A,SCUOLA SECONDARIA II GRADO,1,1,1,0
202122,LCPSG9500D,SCUOLA SECONDARIA II GRADO,2,1,13,3
202122,CR1E005006,SCUOLA PRIMARIA,5,1,7,12
202122,NARHZ5500Q,SCUOLA SECONDARIA II GRADO,2,1,2,3
202122,TO1E02600X,SCUOLA PRIMARIA,2,2,18,26
202122,TO1E020001,SCUOLA PRIMARIA,4,1,11,12
202122,CE1E065006,SCUOLA PRIMARIA,1,2,19,18
202122,NA1E058001,SCUOLA PRIMARIA,5,1,6,4
202122,CTTD06500D,SCUOLA SECONDARIA II GRADO,2,1,1,2
202122,TVPS015003,SCUOLA SECONDARIA II GRADO,2,2,20,19
202122,GE1M013009,SCUOLA SECONDARIA I GRADO,3,2,12,24
202122,MI1E08700B,SCUOLA PRIMARIA,4,4,59,40
202122,SSPS00500N,SCUOLA SECONDARIA II GRADO,5,1,0,2
202122,TV1E00900E,SCUOLA PRIMARIA,2,1,13,7
202122,RMPL26500R,SCUOLA SECONDARIA II GRADO,2,1,4,8
202122,RMPC1A5001,SCUOLA SECONDARIA II GRADO,2,2,5,11
202122,NA1E16000T,SCUOLA PRIMARIA,3,1,7,8
202122,CATF955004,SCUOLA SECONDARIA II GRADO,5,1,5,1
202122,BO1E018008,SCUOLA PRIMARIA,2,1,8,10
202122,BNTFOA500V,SCUOLA SECONDARIA II GRADO,4,1,2,2
202122,SVPM02500N,SCUOLA SECONDARIA II GRADO,2,1,7,15
202122,BG1M01900B,SCUOLA SECONDARIA I GRADO,2,3,29,41
202122,NA1E078006,SCUOLA PRIMARIA,2,1,5,13
202122,RM1E00500B,SCUOLA PRIMARIA,2,1,9,12
202122,LO1E001007,SCUOLA PRIMARIA,3,1,15,11
202122,NATD21500T,SCUOLA SECONDARIA II GRADO,3,1,5,2
202122,NATD27500D,SCUOLA SECONDARIA II GRADO,4,1,2,2
202122,CT1E00100D,SCUOLA PRIMARIA,3,1,11,11
202122,MI1E01000A,SCUOLA PRIMARIA,5,3,21,33
202122,SATFNZ5007,SCUOLA SECONDARIA II GRADO,3,1,3,0
202122,SATDG0500E,SCUOLA SECONDARIA II GRADO,4,1,5,5
202122,MI1E018001,SCUOLA PRIMARIA,5,1,10,16
202122,BGPS135006,SCUOLA SECONDARIA II GRADO,2,1,4,4
202122,VI1E007006,SCUOLA PRIMARIA,1,1,12,11
202122,RMPS505001,SCUOLA SECONDARIA II GRADO,5,1,13,12
202122,VI1M01500A,SCUOLA SECONDARIA I GRADO,1,1,10,6
202122,RNPL01500X,SCUOLA SECONDARIA II GRADO,2,1,3,11
202122,BSPS075008,SCUOLA SECONDARIA II GRADO,1,2,31,20
202122,LC1E004001,SCUOLA PRIMARIA,2,1,19,9
202122,TA1E00500X,SCUOLA PRIMARIA,4,1,10,7
202122,VE1E00200Q,SCUOLA PRIMARIA,4,1,13,7
202122,VATFGA500N,SCUOLA SECONDARIA II GRADO,4,1,7,0
202122,CE1E045001,SCUOLA PRIMARIA,5,1,7,9
202122,RMPS165005,SCUOLA SECONDARIA II GRADO,2,1,3,2
202122,RM1E015002,SCUOLA PRIMARIA,5,1,13,8
202122,RMPLOA500A,SCUOLA SECONDARIA II GRADO,5,1,4,11
202122,PAPMB55005,SCUOLA SECONDARIA II GRADO,4,1,7,3
202122,VAPS025007,SCUOLA SECONDARIA II GRADO,4,1,10,4
202122,NATD475007,SCUOLA SECONDARIA II GRADO,4,1,2,6
202122,MI1MIN5009,SCUOLA SECONDARIA I GRADO,1,2,26,14
202122,VI1E00900T,SCUOLA PRIMARIA,3,1,16,7
202122,NA1E128002,SCUOLA PRIMARIA,5,1,7,6
202122,CA1E019002,SCUOLA PRIMARIA,3,1,6,4
202122,IM1E00400R,SCUOLA PRIMARIA,3,1,8,10
202122,FI1E063008,SCUOLA PRIMARIA,3,1,5,8
202122,UDTBCH500I,SCUOLA SECONDARIA II GRADO,2,1,15,1
202122,AGTDE45003,SCUOLA SECONDARIA II GRADO,5,3,43,28
202122,CO1E00700P,SCUOLA PRIMARIA,1,1,11,15
202122,RMPM55500G,SCUOLA SECONDARIA II GRADO,4,1,6,13
202122,SI1E002005,SCUOLA PRIMARIA,5,1,9,16
202122,MBTD37500N,SCUOLA SECONDARIA II GRADO,5,1,8,7
202122,REPLP0500O,SCUOLA SECONDARIA II GRADO,4,1,4,5
