ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,ALUNNI,ALUNNICITTADINANZAITALIANA,ALUNNICITTADINANZANONITALIANA,ALUNNICITTADINANZANONITALIANAPAESIUE,ALUNNICITTADINANZANONITALIANAPAESINONUE
201819,PE1E00400X,SCUOLA PRIMARIA,4,20,20,0,0,0
201819,SATD295005,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
201819,PVPMF55003,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
201819,TO1E018001,SCUOLA PRIMARIA,2,50,50,0,0,0
201819,RM1E193004,SCUOLA PRIMARIA,5,47,44,3,0,3
201819,CTTD335008,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201819,CETD135008,SCUOLA SECONDARIA II GRADO,1,7,6,1,1,0
201819,VA1E02100P,SCUOLA PRIMARIA,4,75,74,1,1,0
201819,RM1E193004,SCUOLA PRIMARIA,3,50,50,0,0,0
201819,FIPMRR500G,SCUOLA SECONDARIA II GRADO,2,20,18,2,1,1
201819,NATFFQ5002,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
201819,PATDQ8500N,SCUOLA SECONDARIA II GRADO,5,13,13,0,0,0
201819,MI1E01000A,SCUOLA PRIMARIA,3,42,40,2,1,1
201819,BA1E026008,SCUOLA PRIMARIA,5,23,23,0,0,0
201819,COPSNU500Z,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
201819,FI1E00200R,SCUOLA PRIMARIA,2,24,23,1,0,1
201819,CE1E058003,SCUOLA PRIMARIA,4,11,10,1,0,1
201819,MI1EBF500V,SCUOLA PRIMARIA,4,28,28,0,0,0
201819,BO1E01700C,SCUOLA PRIMARIA,2,38,38,0,0,0
201819,GEPMN4500Z,SCUOLA SECONDARIA II GRADO,4,33,33,0,0,0
201819,TO1E6M500I,SCUOLA PRIMARIA,3,23,19,4,2,2
201819,PAPMO7500Q,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
201819,MITFDH5000,SCUOLA SECONDARIA II GRADO,2,27,27,0,0,0
201819,RMPS36500V,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
201819,NO1E001004,SCUOLA PRIMARIA,5,15,12,3,1,2
201819,NATD115001,SCUOLA SECONDARIA II GRADO,5,44,43,1,1,0
201819,RG1E00700Q,SCUOLA PRIMARIA,1,17,17,0,0,0
201819,NATFTA500I,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
201819,NA1E06600X,SCUOLA PRIMARIA,2,19,17,2,0,2
201819,BA1E02500C,SCUOLA PRIMARIA,3,23,23,0,0,0
201819,AV1E01200R,SCUOLA PRIMARIA,4,3,3,0,0,0
201819,PO1E00300L,SCUOLA PRIMARIA,1,48,35,13,0,13
201819,PR1E00300Q,SCUOLA PRIMARIA,3,16,15,1,0,1
201819,RMPM55500G,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
201819,BO1M00900P,SCUOLA SECONDARIA I GRADO,1,95,94,1,1,0
201819,RM1E119006,SCUOLA PRIMARIA,1,22,22,0,0,0
201819,RM1E01800D,SCUOLA PRIMARIA,5,16,16,0,0,0
201819,RM1M08900R,SCUOLA SECONDARIA I GRADO,2,18,18,0,0,0
201819,RM1M05000E,SCUOLA SECONDARIA I GRADO,3,36,35,1,0,1
201819,MS1E003003,SCUOLA PRIMARIA,3,1,1,0,0,0
201819,RMPLLD5008,SCUOLA SECONDARIA II GRADO,2,26,26,0,0,0
201819,ME1E00300X,SCUOLA PRIMARIA,3,18,18,0,0,0
201819,TO1E00500V,SCUOLA PRIMARIA,5,23,17,6,1,5
201819,MIPSVC500V,SCUOLA SECONDARIA II GRADO,4,25,24,1,0,1
201819,RMPSCH500E,SCUOLA SECONDARIA II GRADO,5,18,18,0,0,0
201819,FG1E00300X,SCUOLA PRIMARIA,5,13,11,2,0,2
201819,VE1E00300G,SCUOLA PRIMARIA,5,27,25,2,0,2
201819,RMRH12500C,SCUOLA SECONDARIA II GRADO,2,11,10,1,1,0
201819,LI1E005009,SCUOLA PRIMARIA,5,28,28,0,0,0
201819,CE1E06800N,SCUOLA PRIMARIA,2,10,10,0,0,0
201819,RM1M06900G,SCUOLA SECONDARIA I GRADO,1,32,32,0,0,0
201819,NA1E25400B,SCUOLA PRIMARIA,4,16,16,0,0,0
201819,AR1E00500C,SCUOLA PRIMARIA,2,23,23,0,0,0
201819,RMPS555002,SCUOLA SECONDARIA II GRADO,3,23,23,0,0,0
201819,MI1E04200T,SCUOLA PRIMARIA,3,49,49,0,0,0
201819,NARHTO500T,SCUOLA SECONDARIA II GRADO,3,1,1,0,0,0
201819,MO1E00300C,SCUOLA PRIMARIA,5,55,55,0,0,0
201819,GE1E00900C,SCUOLA PRIMARIA,1,26,26,0,0,0
201819,NA1E05400N,SCUOLA PRIMARIA,4,58,56,2,1,1
201819,PAPC14500P,SCUOLA SECONDARIA II GRADO,4,1,1,0,0,0
201819,NATD3V500N,SCUOLA SECONDARIA II GRADO,5,118,113,5,1,4
201819,SAPMFG500M,SCUOLA SECONDARIA II GRADO,4,11,2,9,0,9
201819,CS1MT95008,SCUOLA SECONDARIA I GRADO,3,5,5,0,0,0
201819,AT1M00200R,SCUOLA SECONDARIA I GRADO,2,12,12,0,0,0
201819,PO1E00700X,SCUOLA PRIMARIA,2,41,28,13,0,13
201819,BAPLTE500F,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201819,RCRFTD500O,SCUOLA SECONDARIA II GRADO,3,3,2,1,1,0
201819,FG1E023005,SCUOLA PRIMARIA,3,20,20,0,0,0
201819,SARFMI5004,SCUOLA SECONDARIA II GRADO,5,24,20,4,0,4
201819,BG1M01100R,SCUOLA SECONDARIA I GRADO,1,40,38,2,1,1
201819,BSPMNI500T,SCUOLA SECONDARIA II GRADO,3,29,29,0,0,0
201819,AQ1E003006,SCUOLA PRIMARIA,2,15,15,0,0,0
201819,CAPM04500R,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
201819,VRPQ02500E,SCUOLA SECONDARIA II GRADO,1,29,29,0,0,0
201819,BGPL04500P,SCUOLA SECONDARIA II GRADO,1,22,20,2,0,2
201819,FIPS02500P,SCUOLA SECONDARIA II GRADO,4,27,27,0,0,0
201819,NATHA4500E,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201819,IM1E00500L,SCUOLA PRIMARIA,2,27,24,3,0,3
201819,MI1E025004,SCUOLA PRIMARIA,1,42,41,1,1,0
201819,BAPSV85002,SCUOLA SECONDARIA II GRADO,3,47,47,0,0,0
201819,FGRHSR500L,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
201819,SRPM475001,SCUOLA SECONDARIA II GRADO,4,18,18,0,0,0
201819,RM1E00200X,SCUOLA PRIMARIA,1,18,17,1,1,0
201819,LO1E00500E,SCUOLA PRIMARIA,4,44,44,0,0,0
201819,MI1M01400V,SCUOLA SECONDARIA I GRADO,1,54,54,0,0,0
201819,MEPMEB500L,SCUOLA SECONDARIA II GRADO,1,8,7,1,0,1
201819,PS1E003007,SCUOLA PRIMARIA,1,30,28,2,2,0
201819,MI1M09300X,SCUOLA SECONDARIA I GRADO,2,61,52,9,1,8
201819,NA1E00900Q,SCUOLA PRIMARIA,4,18,18,0,0,0
201819,MI1E090007,SCUOLA PRIMARIA,5,20,18,2,0,2
201819,RN1E00900L,SCUOLA PRIMARIA,2,28,24,4,2,2
201819,MI1E062003,SCUOLA PRIMARIA,5,37,35,2,0,2
201819,RMPS24500R,SCUOLA SECONDARIA II GRADO,3,53,47,6,0,6
201819,RM1E04000P,SCUOLA PRIMARIA,5,19,15,4,1,3
201819,BOPS05500C,SCUOLA SECONDARIA II GRADO,3,20,20,0,0,0
201819,PAPM065007,SCUOLA SECONDARIA II GRADO,3,1,1,0,0,0
201819,NARFGU5004,SCUOLA SECONDARIA II GRADO,5,70,68,2,1,1
201819,MITL485005,SCUOLA SECONDARIA II GRADO,3,24,20,4,0,4
201819,RM1E085008,SCUOLA PRIMARIA,2,19,19,0,0,0
201819,NA1E18900D,SCUOLA PRIMARIA,2,22,20,2,0,2
201819,BA1E01100E,SCUOLA PRIMARIA,5,10,8,2,0,2
201819,NAPMSV500U,SCUOLA SECONDARIA II GRADO,2,10,10,0,0,0
201819,MI1E07800L,SCUOLA PRIMARIA,3,24,23,1,0,1
201819,CT1M02400B,SCUOLA SECONDARIA I GRADO,3,30,30,0,0,0
201819,CA1M01200C,SCUOLA SECONDARIA I GRADO,2,57,57,0,0,0
201819,CE1E01800L,SCUOLA PRIMARIA,3,21,21,0,0,0
201819,RM1EQM5004,SCUOLA PRIMARIA,4,24,24,0,0,0
201819,PA1E03900C,SCUOLA PRIMARIA,4,18,18,0,0,0
201819,RMSL015004,SCUOLA SECONDARIA II GRADO,1,19,15,4,1,3
201819,MIPMEO500H,SCUOLA SECONDARIA II GRADO,1,32,32,0,0,0
201819,RMPMIO5006,SCUOLA SECONDARIA II GRADO,5,22,21,1,0,1
201819,NAPM29500X,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
201819,TVPS02500N,SCUOLA SECONDARIA II GRADO,2,16,16,0,0,0
201819,RM1E02000D,SCUOLA PRIMARIA,5,21,21,0,0,0
201819,LIPL035005,SCUOLA SECONDARIA II GRADO,3,7,6,1,0,1
201819,RM1E01300A,SCUOLA PRIMARIA,5,26,25,1,0,1
201819,NAPSZI500L,SCUOLA SECONDARIA II GRADO,4,23,23,0,0,0
201819,NA1E02500N,SCUOLA PRIMARIA,3,28,28,0,0,0
201819,TO1E012002,SCUOLA PRIMARIA,3,20,20,0,0,0
201819,TO1E03500P,SCUOLA PRIMARIA,4,83,81,2,1,1
201819,CTTN01500A,SCUOLA SECONDARIA II GRADO,5,8,8,0,0,0
201819,TO1E00800A,SCUOLA PRIMARIA,1,18,18,0,0,0
201819,CB1E002007,SCUOLA PRIMARIA,5,25,25,0,0,0
201819,CSTD03500E,SCUOLA SECONDARIA II GRADO,5,9,9,0,0,0
201819,FG1E010003,SCUOLA PRIMARIA,2,27,27,0,0,0
201819,CE1E03500A,SCUOLA PRIMARIA,2,18,18,0,0,0
201819,AVTD06500A,SCUOLA SECONDARIA II GRADO,4,6,6,0,0,0
201819,CEPS875001,SCUOLA SECONDARIA II GRADO,5,30,30,0,0,0
201819,CO1MCB500P,SCUOLA SECONDARIA I GRADO,1,29,26,3,0,3
201819,VI1M017002,SCUOLA SECONDARIA I GRADO,3,29,28,1,0,1
201819,LO1M03000C,SCUOLA SECONDARIA I GRADO,3,41,39,2,2,0
201819,BGTL025001,SCUOLA SECONDARIA II GRADO,2,3,3,0,0,0
201819,MI1E05800B,SCUOLA PRIMARIA,3,29,29,0,0,0
201819,BO1E012009,SCUOLA PRIMARIA,4,56,53,3,1,2
201819,BS1M012005,SCUOLA SECONDARIA I GRADO,1,14,13,1,1,0
201819,VE1E01000P,SCUOLA PRIMARIA,3,23,23,0,0,0
201819,TO1E038006,SCUOLA PRIMARIA,4,23,23,0,0,0
201819,MI1E062003,SCUOLA PRIMARIA,1,37,37,0,0,0
201819,CT1E038004,SCUOLA PRIMARIA,4,23,23,0,0,0
201819,RMPS235006,SCUOLA SECONDARIA II GRADO,4,35,35,0,0,0
201819,AQ1E00500T,SCUOLA PRIMARIA,4,24,24,0,0,0
201819,AVTF005001,SCUOLA SECONDARIA II GRADO,3,4,3,1,0,1
201819,NA1E17000C,SCUOLA PRIMARIA,4,14,14,0,0,0
201819,GE1M014005,SCUOLA SECONDARIA I GRADO,3,43,41,2,1,1
201819,MIPL08500Q,SCUOLA SECONDARIA II GRADO,2,21,21,0,0,0
201819,PV1E00400R,SCUOLA PRIMARIA,5,13,11,2,1,1
201819,CTTD145005,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
201819,NATF37500L,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
201819,RM1E15800R,SCUOLA PRIMARIA,5,27,20,7,0,7
201819,NA1E121007,SCUOLA PRIMARIA,3,12,12,0,0,0
201819,NATL28500E,SCUOLA SECONDARIA II GRADO,5,59,59,0,0,0
201819,PETF005003,SCUOLA SECONDARIA II GRADO,2,5,3,2,0,2
201819,RM1M15000B,SCUOLA SECONDARIA I GRADO,2,23,23,0,0,0
201819,CE1E03900N,SCUOLA PRIMARIA,2,19,18,1,0,1
201819,MIPM06500R,SCUOLA SECONDARIA II GRADO,2,11,10,1,1,0
201819,RMPLO35009,SCUOLA SECONDARIA II GRADO,5,24,21,3,2,1
201819,TE1EDS5004,SCUOLA PRIMARIA,2,16,15,1,1,0
201819,RM1E00400G,SCUOLA PRIMARIA,3,24,24,0,0,0
201819,RM1E13900B,SCUOLA PRIMARIA,2,18,18,0,0,0
201819,RMPS265002,SCUOLA SECONDARIA II GRADO,5,23,23,0,0,0
201819,CAPS8T5007,SCUOLA SECONDARIA II GRADO,5,10,10,0,0,0
201819,RN1E00800R,SCUOLA PRIMARIA,2,68,64,4,0,4
201819,VA1E01800V,SCUOLA PRIMARIA,2,19,18,1,0,1
201819,BGTD085006,SCUOLA SECONDARIA II GRADO,4,31,30,1,0,1
201819,CAPS005009,SCUOLA SECONDARIA II GRADO,2,17,17,0,0,0
201819,TO1E053008,SCUOLA PRIMARIA,5,38,37,1,1,0
201819,UDPS0G500U,SCUOLA SECONDARIA II GRADO,5,13,13,0,0,0
201819,CL1E002008,SCUOLA PRIMARIA,4,31,31,0,0,0
201819,FE1E00100N,SCUOLA PRIMARIA,2,41,29,12,6,6
201819,LU1E00600G,SCUOLA PRIMARIA,4,27,27,0,0,0
201819,NA1E08400D,SCUOLA PRIMARIA,1,41,41,0,0,0
201819,MI1E02900B,SCUOLA PRIMARIA,5,48,48,0,0,0
201819,BS1E02100P,SCUOLA PRIMARIA,4,21,19,2,2,0
201819,VI1E00400P,SCUOLA PRIMARIA,2,47,45,2,0,2
201819,BS1M00100P,SCUOLA SECONDARIA I GRADO,2,24,24,0,0,0
201819,SSPSNU500Q,SCUOLA SECONDARIA II GRADO,5,8,8,0,0,0
201819,MI1E04200T,SCUOLA PRIMARIA,1,45,45,0,0,0
201819,NA1E06200L,SCUOLA PRIMARIA,2,66,66,0,0,0
201819,RM1E05400L,SCUOLA PRIMARIA,3,30,26,4,3,1
201819,MITD11500B,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
201819,NARH05500C,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
201819,PT1E00200E,SCUOLA PRIMARIA,4,19,18,1,0,1
201819,CE1E02500Q,SCUOLA PRIMARIA,1,9,9,0,0,0
201819,SAPMSZ500D,SCUOLA SECONDARIA II GRADO,5,69,67,2,0,2
201819,NA1E093008,SCUOLA PRIMARIA,2,12,12,0,0,0
201819,RM1ES55005,SCUOLA PRIMARIA,3,18,17,1,0,1
201819,PDTF015003,SCUOLA SECONDARIA II GRADO,4,9,9,0,0,0
201819,VAPS025007,SCUOLA SECONDARIA II GRADO,1,12,12,0,0,0
201819,BG1E02000A,SCUOLA PRIMARIA,5,31,31,0,0,0
201819,CA1EUL5004,SCUOLA PRIMARIA,2,7,7,0,0,0
201819,TOPST1500C,SCUOLA SECONDARIA II GRADO,1,21,19,2,2,0
201819,FI1E06200C,SCUOLA PRIMARIA,1,52,47,5,1,4
201819,CETAVH500S,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
201819,MI1E11900N,SCUOLA PRIMARIA,3,25,25,0,0,0
201819,VA1M013001,SCUOLA SECONDARIA I GRADO,3,67,67,0,0,0
201819,MI1E137007,SCUOLA PRIMARIA,4,10,8,2,2,0
201819,VA1E00100D,SCUOLA PRIMARIA,5,41,40,1,0,1
201819,MI1E01900R,SCUOLA PRIMARIA,3,34,33,1,0,1
201819,VAPLVL5003,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201819,NAPSP25001,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
201819,TOPS005004,SCUOLA SECONDARIA II GRADO,2,22,22,0,0,0
201819,MS1E00500P,SCUOLA PRIMARIA,5,21,21,0,0,0
201819,RM1E04200A,SCUOLA PRIMARIA,5,16,16,0,0,0
201819,BSPSB05000,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
201819,MITF035002,SCUOLA SECONDARIA II GRADO,1,31,31,0,0,0
201819,TR1M00100X,SCUOLA SECONDARIA I GRADO,3,15,14,1,1,0
201819,TOPC06500L,SCUOLA SECONDARIA II GRADO,4,13,13,0,0,0
201819,RMPL035007,SCUOLA SECONDARIA II GRADO,4,11,10,1,0,1
201819,RG1E00300C,SCUOLA PRIMARIA,2,28,28,0,0,0
201819,MI1E13300X,SCUOLA PRIMARIA,5,26,24,2,0,2
201819,PEPS995008,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
201819,TO1M01000G,SCUOLA SECONDARIA I GRADO,1,27,26,1,1,0
201819,NAPL27500C,SCUOLA SECONDARIA II GRADO,4,9,9,0,0,0
201819,BGTFE7500I,SCUOLA SECONDARIA II GRADO,5,11,10,1,1,0
201819,BS1M00700N,SCUOLA SECONDARIA I GRADO,3,33,33,0,0,0
201819,NA1E027009,SCUOLA PRIMARIA,2,43,43,0,0,0
201819,CT1E033001,SCUOLA PRIMARIA,4,42,41,1,0,1
201819,MIPLRL500B,SCUOLA SECONDARIA II GRADO,1,16,16,0,0,0
201819,NA1EAN500C,SCUOLA PRIMARIA,4,10,9,1,0,1
201819,TOPS07500A,SCUOLA SECONDARIA II GRADO,3,12,12,0,0,0
201819,NA1E164005,SCUOLA PRIMARIA,3,15,15,0,0,0
201819,VR1E00700E,SCUOLA PRIMARIA,5,24,24,0,0,0
201819,VTPLR35005,SCUOLA SECONDARIA II GRADO,5,15,12,3,1,2
201819,RM1E056008,SCUOLA PRIMARIA,4,15,15,0,0,0
201819,PA1E03200N,SCUOLA PRIMARIA,1,16,10,6,0,6
201819,PASD025006,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
201819,OR1E00100R,SCUOLA PRIMARIA,5,23,23,0,0,0
201819,SATD27500X,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
201819,MO1E00600X,SCUOLA PRIMARIA,2,12,10,2,0,2
201819,NAPS4U500S,SCUOLA SECONDARIA II GRADO,3,16,13,3,0,3
201819,NA1ESQ5001,SCUOLA PRIMARIA,3,3,3,0,0,0
201819,RM1E13300C,SCUOLA PRIMARIA,2,20,19,1,0,1
201819,VATD05500V,SCUOLA SECONDARIA II GRADO,4,7,7,0,0,0
201819,TOTB005001,SCUOLA SECONDARIA II GRADO,3,13,12,1,1,0
201819,PCPS01500A,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
201819,RMPC29500P,SCUOLA SECONDARIA II GRADO,1,16,16,0,0,0
201819,RM1E057004,SCUOLA PRIMARIA,4,29,29,0,0,0
201819,AN1E001009,SCUOLA PRIMARIA,4,14,14,0,0,0
201819,CLSD00500B,SCUOLA SECONDARIA II GRADO,2,24,21,3,1,2
201819,PGRF8G5009,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
201819,FR1E00500L,SCUOLA PRIMARIA,2,17,17,0,0,0
201819,VI1M00600G,SCUOLA SECONDARIA I GRADO,1,34,34,0,0,0
201819,FR1E002005,SCUOLA PRIMARIA,5,20,18,2,1,1
201819,BR1E006005,SCUOLA PRIMARIA,5,23,23,0,0,0
201819,CRPS02500L,SCUOLA SECONDARIA II GRADO,5,14,13,1,1,0
201819,TVPS02500N,SCUOLA SECONDARIA II GRADO,4,14,14,0,0,0
201819,LEPC01500P,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
201819,MI1E004003,SCUOLA PRIMARIA,2,55,51,4,0,4
201819,NA1E130002,SCUOLA PRIMARIA,4,23,22,1,0,1
201819,GRPC64500E,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
201819,RM1E11500V,SCUOLA PRIMARIA,1,60,60,0,0,0
201819,NA1E226007,SCUOLA PRIMARIA,1,15,15,0,0,0
201819,RMPLB3500E,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
201819,BNTD02500Q,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
201819,CO1M01500V,SCUOLA SECONDARIA I GRADO,3,50,50,0,0,0
201819,MI1M084005,SCUOLA SECONDARIA I GRADO,1,49,47,2,1,1
201819,BG1E02500D,SCUOLA PRIMARIA,3,50,49,1,0,1
201819,RMTD00500C,SCUOLA SECONDARIA II GRADO,3,9,8,1,0,1
201819,RM1E127005,SCUOLA PRIMARIA,3,76,76,0,0,0
201819,NA1MTL500Q,SCUOLA SECONDARIA I GRADO,3,6,6,0,0,0
201819,PD1E076018,SCUOLA PRIMARIA,1,18,18,0,0,0
201819,LC1E00100D,SCUOLA PRIMARIA,5,26,26,0,0,0
201819,VBPM03500D,SCUOLA SECONDARIA II GRADO,1,13,13,0,0,0
201819,PVPS03500N,SCUOLA SECONDARIA II GRADO,3,13,13,0,0,0
201819,RMPL0L500V,SCUOLA SECONDARIA II GRADO,1,8,8,0,0,0
201819,RM1E18200N,SCUOLA PRIMARIA,3,17,16,1,0,1
201819,FIPL07500E,SCUOLA SECONDARIA II GRADO,3,9,6,3,0,3
201819,NATF545002,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
201819,CHRI00500N,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
201819,NA1E235002,SCUOLA PRIMARIA,5,23,20,3,0,3
201819,BS1E01300Q,SCUOLA PRIMARIA,2,13,13,0,0,0
201819,MIPS40500G,SCUOLA SECONDARIA II GRADO,1,13,13,0,0,0
201819,TV1E01600N,SCUOLA PRIMARIA,3,33,32,1,0,1
201819,BO1M001004,SCUOLA SECONDARIA I GRADO,3,26,25,1,0,1
201819,ME1E00300X,SCUOLA PRIMARIA,2,17,17,0,0,0
201819,BNTF2A500Q,SCUOLA SECONDARIA II GRADO,5,60,58,2,2,0
201819,NA1E27400L,SCUOLA PRIMARIA,2,69,69,0,0,0
201819,SATFRP500A,SCUOLA SECONDARIA II GRADO,5,62,61,1,1,0
201819,NARHM0500C,SCUOLA SECONDARIA II GRADO,2,4,3,1,0,1
201819,MNPS00500L,SCUOLA SECONDARIA II GRADO,1,12,12,0,0,0
201819,MESD01500T,SCUOLA SECONDARIA II GRADO,4,14,13,1,1,0
201819,PA1MQ8500S,SCUOLA SECONDARIA I GRADO,3,9,9,0,0,0
201819,COTAV75005,SCUOLA SECONDARIA II GRADO,1,22,22,0,0,0
201819,SAPL3T500R,SCUOLA SECONDARIA II GRADO,5,56,52,4,1,3
201819,LC1E00500R,SCUOLA PRIMARIA,1,47,47,0,0,0
201819,PG1M00500G,SCUOLA SECONDARIA I GRADO,3,7,6,1,0,1
201819,SA1E00600P,SCUOLA PRIMARIA,5,23,23,0,0,0
201819,TOPL11500A,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
201819,PGPS00500G,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
201819,CO1E00700P,SCUOLA PRIMARIA,3,26,25,1,1,0
201819,PNPS03500L,SCUOLA SECONDARIA II GRADO,1,8,7,1,0,1
201819,RMPM7V500G,SCUOLA SECONDARIA II GRADO,4,16,16,0,0,0
201819,RMPC05500E,SCUOLA SECONDARIA II GRADO,1,10,10,0,0,0
201819,LCRC4F500Q,SCUOLA SECONDARIA II GRADO,5,20,20,0,0,0
201819,RCTDBT500S,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
201819,SARIF2500L,SCUOLA SECONDARIA II GRADO,3,5,3,2,0,2
201819,PE1M003009,SCUOLA SECONDARIA I GRADO,1,7,7,0,0,0
201819,MIPSVC500V,SCUOLA SECONDARIA II GRADO,2,17,17,0,0,0
201819,TO1E032007,SCUOLA PRIMARIA,3,20,19,1,0,1
201819,FRTD5O500I,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
201819,APTFOR5004,SCUOLA SECONDARIA II GRADO,3,19,19,0,0,0
201819,VR1E00500V,SCUOLA PRIMARIA,5,17,16,1,1,0
201819,VATD18500G,SCUOLA SECONDARIA II GRADO,5,16,16,0,0,0
201819,CETDA05001,SCUOLA SECONDARIA II GRADO,2,11,10,1,0,1
201819,FIPMRR500G,SCUOLA SECONDARIA II GRADO,3,17,17,0,0,0
201819,NATFU9500E,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
201819,AVRH015007,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
201819,MI1E020001,SCUOLA PRIMARIA,5,51,50,1,1,0
201819,BAPLS4500L,SCUOLA SECONDARIA II GRADO,5,24,23,1,0,1
201819,RGTD11500L,SCUOLA SECONDARIA II GRADO,5,15,13,2,0,2
201819,BS1E00100D,SCUOLA PRIMARIA,3,23,22,1,0,1
201819,MI1M00700Q,SCUOLA SECONDARIA I GRADO,3,51,50,1,0,1
201819,ME1E01700T,SCUOLA PRIMARIA,1,5,4,1,0,1
201819,MTTD01500D,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
201819,MIRFZ6500C,SCUOLA SECONDARIA II GRADO,4,15,15,0,0,0
201819,GE1E00700R,SCUOLA PRIMARIA,4,25,25,0,0,0
201819,NATF34500R,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
201819,RM1E09100G,SCUOLA PRIMARIA,2,14,14,0,0,0
201819,FG1E015006,SCUOLA PRIMARIA,2,19,19,0,0,0
201819,RG1E005004,SCUOLA PRIMARIA,5,12,12,0,0,0
201819,ATPL025008,SCUOLA SECONDARIA II GRADO,3,14,14,0,0,0
201819,PEPS995008,SCUOLA SECONDARIA II GRADO,2,6,5,1,0,1
201819,AGTD685001,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
201819,LTPLCG500C,SCUOLA SECONDARIA II GRADO,5,20,19,1,0,1
201819,VETF015005,SCUOLA SECONDARIA II GRADO,3,77,76,1,1,0
201819,TVPSN55005,SCUOLA SECONDARIA II GRADO,2,24,24,0,0,0
201819,GE1E01000L,SCUOLA PRIMARIA,2,33,33,0,0,0
201819,RM1E105008,SCUOLA PRIMARIA,2,13,13,0,0,0
201819,TO1E01900R,SCUOLA PRIMARIA,1,27,27,0,0,0
201819,CTTDG7500Z,SCUOLA SECONDARIA II GRADO,5,9,9,0,0,0
201819,MI1MV25008,SCUOLA SECONDARIA I GRADO,1,21,20,1,0,1
201819,VTPS00500P,SCUOLA SECONDARIA II GRADO,5,21,20,1,0,1
201819,BSPLMR500P,SCUOLA SECONDARIA II GRADO,5,29,29,0,0,0
201819,BGSLN6500G,SCUOLA SECONDARIA II GRADO,3,21,21,0,0,0
201819,TO1E05000R,SCUOLA PRIMARIA,4,14,13,1,1,0
201819,LU1E002008,SCUOLA PRIMARIA,3,23,22,1,0,1
201819,MI1E00700E,SCUOLA PRIMARIA,5,50,50,0,0,0
201819,CE1E04100N,SCUOLA PRIMARIA,5,19,19,0,0,0
201819,NAPLVR500O,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
201819,TA1M01100C,SCUOLA SECONDARIA I GRADO,1,18,18,0,0,0
201819,LO1E00500E,SCUOLA PRIMARIA,3,25,24,1,0,1
201819,MI1M07800T,SCUOLA SECONDARIA I GRADO,3,89,88,1,0,1
201819,PS1E00100G,SCUOLA PRIMARIA,4,24,24,0,0,0
201819,CTTL005008,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
201819,NA1MLP500B,SCUOLA SECONDARIA I GRADO,2,11,11,0,0,0
201819,TO1E6R5003,SCUOLA PRIMARIA,2,38,37,1,0,1
201819,CATF955004,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
201819,GE1M00800T,SCUOLA SECONDARIA I GRADO,2,22,22,0,0,0
201819,NATDZR500T,SCUOLA SECONDARIA II GRADO,1,11,11,0,0,0
